caller,season,n,actual,expected,epa,resid
Ryan Grubb,2024,383,1.56657963446475,2.25109982695771,-0.0856572595052906,-0.684520192492959
Sean McVay,2024,493,4.25963488843813,2.3606008502445,-0.0753104322973418,1.89903403819363
Kellen Moore,2024,770,0.649350649350651,2.28856101039458,0.0644318694525471,-1.63921036104393
Shane Steichen,2024,496,1.61290322580645,2.33832824263617,-0.0522711670980037,-0.725425016829712
Greg Roman,2024,481,2.28690228690229,2.32179957168978,-0.0556965539533949,-0.0348972847874944
Bobby Slowik,2024,497,2.01207243460765,2.35589330826682,-0.0852434694039928,-0.343820873659168
Mike McDaniel,2024,448,4.46428571428571,2.47599240735456,-0.20531912397876,1.98829330693115
Todd Monken,2024,634,1.57728706624606,2.27865920694433,0.0770056676824667,-0.701372140698271
Ben Johnson,2024,557,2.69299820466786,2.40892747081014,0.039996765647585,0.284070733857728
Kevin O'Connell,2024,479,1.2526096033403,2.38232712124305,-0.0768764194680497,-1.12971751790276
Press Taylor,2024,414,1.93236714975845,2.43734032273346,-0.0616845522702396,-0.504973172975013
Brian Daboll,2024,424,0.94339622641509,2.31590914031499,-0.0901816838623005,-1.3725129138999
Zac Taylor,2024,380,1.05263157894737,2.28262008903058,-0.0418044497994215,-1.22998851008321
Dave Canales,2024,410,3.90243902439024,2.40391714072491,-0.0035107217990317,1.49852188366533
Kyle Shanahan,2024,457,3.06345733041576,2.40248843601597,-0.0165289143870709,0.660968894399785
Matt LaFleur,2024,551,3.44827586206897,2.37437300654483,-0.0172580859409188,1.07390285552414
Zac Robinson,2024,495,2.02020202020202,2.41172082656336,-0.0184623044473348,-0.391518806361336
Kliff Kingsbury,2024,626,1.27795527156549,2.33936428160112,0.0860099961941009,-1.06140901003563
Shane Waldron,2024,244,2.45901639344262,2.20286346071201,-0.103556531405107,0.256152932730609
Liam Coen,2024,508,3.34645669291339,2.34198024699017,0.00562253580281984,1.00447644592322
Todd Downing,2024,250,1.2,2.50441509168595,-0.0653715258985758,-1.30441509168595
Ken Dorsey,2024,234,0.427350427350428,2.32604519607356,-0.119860720812765,-1.89869476872313
Kellen Moore,2025,435,1.60919540229885,2.58845897626945,-0.124427132043003,-0.979263573970602
Josh Grizzard,2025,472,2.54237288135594,2.42977473629299,-0.00717656724786346,0.112598145062943
Joe Brady,2025,609,1.14942528735632,2.28578779817374,0.0560529364910657,-1.13636251081742
Todd Monken,2025,507,2.36686390532545,2.38548360390247,0.0549632747394912,-0.0186196985770222
Liam Coen,2025,512,5.078125,2.22039917384791,-0.0363382939885923,2.85772582615209
Sean McVay,2025,511,4.10958904109589,2.28519823749362,-0.0365246973180901,1.82439080360227
Matt LaFleur,2025,515,3.88349514563107,2.43245059895573,-0.050758853799311,1.45104454667534
Kevin O'Connell,2025,410,1.21951219512195,2.38986755170428,-0.034172879241225,-1.17035535658233
Zac Taylor,2025,381,2.6246719160105,2.2662048057587,-0.00479845608904779,0.358467110251795
Kevin Patullo,2025,514,0.19455252918288,2.29938607517963,-0.04881033860147,-2.10483354599675
Ben Johnson,2025,572,2.44755244755245,2.37244189024082,0.0247943695403398,0.0751105573116275
John Morton,2025,227,2.20264317180617,2.44707962178055,-0.047997027610958,-0.244436449974379
Arthur Smith,2025,425,1.64705882352941,2.30340694811414,-0.0370848552356751,-0.656348124584729
Mike McDaniel,2025,432,3.24074074074074,2.27105533030462,-0.0573349790259575,0.96968541043612
Dave Canales,2025,483,1.65631469979296,2.39852654673429,-0.0509298473372901,-0.742211846941331
Greg Roman,2025,488,1.22950819672131,2.29996547368202,-0.00646913155520218,-1.07045727696071
Nick Caley,2025,528,1.70454545454545,2.40106211801476,-0.0934730727136469,-0.696516663469305
Andy Reid,2025,430,2.32558139534884,2.40372486553307,0.00852131115510886,-0.0781434701842301
Josh McDaniels,2025,611,2.29132569558101,2.25537963731309,-0.0724769393332703,0.0359460582679234
Shane Steichen,2025,442,1.13122171945701,2.32397937026229,0.0630793113967858,-1.19275765080528
Chip Kelly,2025,247,3.23886639676113,2.39949769742018,-0.246463374679659,0.839368699340957
Drew Petzing,2025,366,0.546448087431694,2.28745122376544,-0.0772816965488789,-1.74100313633375
Kliff Kingsbury,2025,484,1.65289256198348,2.21584757702417,0.00104031967353244,-0.562955015040699
Brian Schottenheimer,2025,465,3.44086021505376,2.29208966882359,-0.0259326884643205,1.14877054623018
Kyle Shanahan,2025,533,1.31332082551595,2.41936833866807,-0.0608170679342322,-1.10604751315213
Tanner Engstrand,2025,456,2.41228070175439,2.37949695519842,-0.110460991413627,0.0327837465559755
Klint Kubiak,2025,598,1.50501672240803,2.19807120068871,-0.0838392726441589,-0.693054478280683
Zac Robinson,2025,477,0.838574423480084,2.41915384557418,-0.0540622986093619,-1.5805794220941
Sean Payton,2025,502,2.58964143426295,2.3805758888477,-0.0461623941138165,0.209065545415249
Mike Kafka,2025,511,0.391389432485325,2.31647857158662,0.00228039570400636,-1.92508913910129
Bo Hardegree,2025,308,1.62337662337662,2.20566260569439,-0.0730027725387898,-0.582285982317764
Tommy Rees,2025,231,6.92640692640693,2.18750615160735,-0.101427503091432,4.73890077479958
Dan Campbell,2025,215,2.32558139534883,2.47010440782232,-0.0694647079463612,-0.144523012473489
