caller,season,n,actual,expected,epa,resid
Vance Joseph,2022,628,29.2993630573248,30.246804272578,0.0106755297417477,-0.947441215253175
Dean Pees,2022,582,21.4776632302405,28.658736187363,0.10046385693335,-7.18107295712245
Mike Macdonald,2022,677,27.6218611521418,30.5012840023773,-0.0295570256846082,-2.87942285023554
Leslie Frazier,2022,696,30.1724137931034,30.3925286850025,-0.0657940587435649,-0.220114891899044
Alan Williams,2022,501,20.7584830339321,28.7344647292605,0.120490054720771,-7.97598169532842
Lou Anarumo,2022,708,31.3559322033899,30.9721258421571,-0.0782285504579799,0.383806361232786
Joe Woods,2022,553,27.4864376130199,29.8994829005833,-0.0811298130514605,-2.41304528756341
Dan Quinn,2022,695,37.5539568345324,30.9683372369773,-0.124072354946205,6.58561959755506
Ejiro Evero,2022,640,27.96875,30.0985343824141,-0.107652808034618,-2.12978438241405
Aaron Glenn,2022,598,31.1036789297658,31.2312082552591,0.0353758161432768,-0.12752932549326
Joe Barry,2022,512,30.6640625,30.7378631376196,-0.0625811707650428,-0.0738006376195699
Lovie Smith,2022,561,31.9073083778966,28.948542425233,-0.0355734125330861,2.95876595266363
Gus Bradley,2022,557,25.3141831238779,28.7688602584697,-0.0202600981177396,-3.45467713459177
Mike Caldwell,2022,716,32.8212290502793,29.8517597495844,-0.0104921433499721,2.96946930069496
Steve Spagnuolo,2022,800,29.125,30.9951882939786,-0.0477910391101621,-1.87018829397856
Raheem Morris,2022,594,25.5892255892256,30.0528038581614,0.0437372514024778,-4.46357826893579
Brandon Staley,2022,594,27.6094276094276,30.494055355137,-0.0811717644042209,-2.88462774570943
Patrick Graham,2022,616,27.4350649350649,29.4376283448625,0.0769103187251253,-2.00256340979756
Josh Boyer,2022,710,32.5352112676056,30.718080110743,-0.0267331685293731,1.81713115686263
Ed Donatell,2022,692,25.2890173410405,29.2543656564172,0.0195037485961664,-3.96534831537677
Bill Belichick,2022,650,31.5384615384616,29.8467435607543,-0.144572090495091,1.69171797770722
Dennis Allen,2022,584,27.2260273972603,29.3733887604042,-0.107143112841025,-2.14736136314393
Don Martindale,2022,674,32.6409495548961,31.2716974094731,-0.00376737152864682,1.36925214542302
Jeff Ulbrich,2022,597,33.8358458961474,28.2365244936504,-0.15626633581604,5.59932140249703
Jonathan Gannon,2022,705,35.177304964539,31.7937175411705,-0.197360319226769,3.38358742336858
Teryl Austin,2022,581,27.3666092943201,30.7536265666944,0.0315493112285713,-3.38701727237433
Clint Hurtt,2022,623,31.4606741573034,30.0225516766262,0.0170798786193817,1.43812248067719
DeMeco Ryans,2022,737,29.7150610583446,30.8862405906215,-0.157630941882386,-1.17117953227688
Todd Bowles,2022,649,26.964560862866,30.2824457754339,-0.0125093464517198,-3.31788491256799
Shane Bowen,2022,710,30.1408450704225,29.4045465135239,0.0124962299216119,0.736298556898678
Jack Del Rio,2022,555,33.6936936936937,30.2664666320827,-0.106353273366888,3.42722706161106
Al Holcomb,2022,436,26.8348623853211,31.4337455009649,0.00240551310360698,-4.59888311564375
Nick Rallis,2023,538,26.3940520446097,27.9404415267772,0.114198332548584,-1.54638948216758
Ryan Nielsen,2023,589,28.5229202037351,29.6825293065737,-0.0280195265697671,-1.15960910283851
Mike Macdonald,2023,768,33.3333333333333,31.4054227957968,-0.217687030368931,1.92791053753657
Sean McDermott,2023,669,31.5396113602392,30.5139640321111,-0.150899778895626,1.02564732812802
Ejiro Evero,2023,507,27.4161735700197,29.5458790201407,-0.0461376749669776,-2.12970545012099
Lou Anarumo,2023,599,31.3856427378965,29.3517810922234,-0.00368748994572119,2.03386164567308
Jim Schwartz,2023,606,35.6435643564356,30.861088407315,-0.261423057455434,4.7824759491206
Dan Quinn,2023,576,35.7638888888889,30.7831999017961,-0.109120351608403,4.98068898709282
Vance Joseph,2023,612,30.8823529411765,30.5107264055146,0.0227281900268858,0.371626535661886
Aaron Glenn,2023,745,33.9597315436242,30.2503716445609,0.0495123728428463,3.70935989906323
Joe Barry,2023,672,30.5059523809524,30.5647750617936,0.0036106071829198,-0.0588226808412351
DeMeco Ryans,2023,686,33.9650145772595,29.8154466983702,-0.0342582921577623,4.14956787888928
Gus Bradley,2023,619,31.0177705977383,29.9658852988953,-0.0275168711641545,1.05188529884297
Mike Caldwell,2023,657,30.5936073059361,30.3748774564792,-0.102257363070114,0.218729849456835
Steve Spagnuolo,2023,773,30.9184993531695,31.19181436601,-0.173760262294462,-0.273315012840502
Raheem Morris,2023,674,28.7833827893175,29.2264654712879,-0.00740467241857451,-0.443082681970363
Brandon Staley,2023,559,28.2647584973166,29.1684874028554,0.0150354584955572,-0.903728905538745
Patrick Graham,2023,610,29.0163934426229,29.1014827177173,-0.0675487191110972,-0.0850892750943295
Vic Fangio,2023,665,36.3909774436091,30.1420916112742,-0.0797095666646506,6.24888583233483
Brian Flores,2023,647,28.5935085007728,32.3256914856537,0.00153876476600141,-3.73218298488092
Bill Belichick,2023,609,27.7504105090312,30.1525610139707,-0.0359665897234427,-2.40215050493947
Dennis Allen,2023,592,26.6891891891892,29.9074665806886,-0.132649905888389,-3.21827739149937
Don Martindale,2023,616,27.4350649350649,30.2652344748668,-0.0970974541087819,-2.8301695398019
Jeff Ulbrich,2023,570,35.0877192982456,29.1078512488227,-0.198428766452299,5.9798680494229
Sean Desai,2023,599,28.3806343906511,29.6101598240099,0.00987923006295494,-1.22952543335883
Teryl Austin,2023,650,30.9230769230769,30.0574123561382,-0.0956845834894249,0.865664566938701
Clint Hurtt,2023,632,30.8544303797468,29.1995862322046,0.0155508213476105,1.65484414754222
Steve Wilks,2023,794,33.375314861461,29.9366135572456,-0.122713570060474,3.43870130421534
Todd Bowles,2023,742,31.8059299191375,31.5728325446982,-0.000109566522779434,0.233097374439232
Shane Bowen,2023,614,28.6644951140065,29.0710576752304,0.0544102393570036,-0.406562561223875
Jack Del Rio,2023,458,28.1659388646288,29.8928145302956,0.0960017903240224,-1.72687566566674
Matt Eberflus,2023,585,27.008547008547,29.8517936060571,-0.0812716296754589,-2.84324659751013
Nick Rallis,2024,579,24.8704663212435,29.5346076572909,0.0369110103432793,-4.66414133604738
Jimmy Lake,2024,609,24.1379310344828,29.4417481239402,0.0750611011146863,-5.30381708945742
Zach Orr,2024,736,29.3478260869565,30.0272524923734,-0.0295165821925098,-0.679426405416894
Sean McDermott,2024,697,29.4117647058824,30.5237537092253,0.0238375820639086,-1.11198900334291
Ejiro Evero,2024,560,21.0714285714286,29.2957712337375,0.131088457389601,-8.22434266230889
Matt Eberflus,2024,387,32.5581395348837,29.8808155364769,-0.0961321809687666,2.67732399840686
Lou Anarumo,2024,609,28.4072249589491,30.4682072380493,-0.00194351603881106,-2.06098227910022
Jim Schwartz,2024,552,35.6884057971014,29.7747102350105,0.00652085376255513,5.91369556209099
Mike Zimmer,2024,563,34.9911190053286,30.9614154865856,-0.0048917862148312,4.02970351874299
Vance Joseph,2024,697,35.1506456241033,31.4410299789615,-0.128685204197293,3.70961564514181
Aaron Glenn,2024,677,32.3485967503693,32.3491092424625,-0.0596814155138403,-0.000512492093257322
Jeff Hafley,2024,633,30.0157977883096,29.6098934695431,-0.111357594335578,0.405904318766563
DeMeco Ryans,2024,667,31.6341829085457,31.6367567590867,-0.121639410539802,-0.00257385054095494
Gus Bradley,2024,581,25.645438898451,29.6656944562974,0.0368133477238287,-4.02025555784648
Ryan Nielsen,2024,614,25.0814332247557,28.4119208006595,0.164647626001934,-3.33048757590378
Steve Spagnuolo,2024,705,31.063829787234,31.6367275537329,0.0318353156512935,-0.572897766498809
Chris Shula,2024,655,31.1450381679389,29.2445924309374,0.00942778219362243,1.90044573700156
Jesse Minter,2024,646,30.4953560371517,30.8398220238302,-0.0927591524649147,-0.344465986678475
Patrick Graham,2024,599,26.0434056761269,30.6139477530187,0.0500827922869805,-4.57054207689177
Anthony Weaver,2024,607,29.4892915980231,29.8211348213906,-0.0425229116175725,-0.331843223367535
Brian Flores,2024,715,32.027972027972,32.8938443573205,-0.0736490858705728,-0.865872329348449
DeMarcus Covington,2024,560,23.5714285714286,30.0962910747954,0.0947924203771564,-6.52486250336681
