caller,season,n,actual,expected,epa,resid
Vance Joseph,2022,597,16.2479061976549,14.439600172345,0.0196978138569414,1.80830602530994
Dean Pees,2022,554,19.8555956678701,14.6257769930032,0.112235265289726,5.22981867486686
Mike Macdonald,2022,623,11.2359550561798,15.466692197446,-0.0507988319291255,-4.23073714126624
Leslie Frazier,2022,658,18.8449848024316,16.6287352986305,-0.0490382795864686,2.21624950380108
Alan Williams,2022,482,26.7634854771784,14.4599937710185,0.120966640111693,12.30349170616
Lou Anarumo,2022,651,20.1228878648233,16.0899883823558,-0.0833631967424705,4.03289948246754
Joe Woods,2022,522,8.23754789272032,15.1290802581243,-0.0408260198845254,-6.89153236540397
Dan Quinn,2022,660,29.8484848484848,16.3538005428784,-0.107281549094301,13.4946843056065
Ejiro Evero,2022,617,0.972447325769846,14.7913748252763,-0.0969045234729377,-13.8189274995064
Aaron Glenn,2022,567,18.342151675485,15.2689763234774,0.0453933346786618,3.07317535200764
Joe Barry,2022,487,8.00821355236139,14.9176285709245,-0.0616455073841299,-6.9094150185631
Lovie Smith,2022,531,32.5800376647834,14.2481892223237,-0.0191725457925528,18.3318484424598
Gus Bradley,2022,522,9.57854406130267,14.5571990122383,-0.0386828572143196,-4.97865495093567
Mike Caldwell,2022,682,17.4486803519062,15.1153445644632,-0.000322282837315656,2.33333578744297
Steve Spagnuolo,2022,750,26.2666666666667,15.8753669796512,-0.0931262440383428,10.3912996870155
Raheem Morris,2022,552,4.89130434782609,14.4779459153221,0.0671590532655356,-9.58664156749602
Brandon Staley,2022,563,7.99289520426288,15.2566706653367,-0.0588033832998396,-7.2637754610738
Patrick Graham,2022,578,16.9550173010381,14.4530243755908,0.0749178697132731,2.50199292544728
Josh Boyer,2022,670,15.8208955223881,14.4563380911696,-0.0668031580301361,1.36455743121845
Ed Donatell,2022,653,7.65696784073507,15.0648416663202,0.0238788832081721,-7.40787382558513
Bill Belichick,2022,616,17.8571428571429,15.3093115392583,-0.172481834622366,2.54783131788468
Dennis Allen,2022,552,18.4782608695652,15.5432800953007,-0.120890805956679,2.93498077426456
Don Martindale,2022,639,3.59937402190924,14.2863585945971,0.014383402045274,-10.6869845726879
Jeff Ulbrich,2022,580,4.82758620689655,14.9517001691756,-0.148121224343777,-10.1241139622791
Jonathan Gannon,2022,685,4.96350364963504,16.1068216701086,-0.189864802393165,-11.1433180204735
Teryl Austin,2022,559,20.7513416815743,14.9404239245192,-0.00602370565540592,5.81091775705503
Clint Hurtt,2022,593,4.89038785834739,15.5176235543498,0.00917797982001723,-10.6272356960024
DeMeco Ryans,2022,702,16.951566951567,16.2580661932696,-0.141286555486612,0.693500758297322
Todd Bowles,2022,610,15.7377049180328,15.2328328308878,-0.0187012491808808,0.504872087144957
Shane Bowen,2022,661,19.213313161876,15.8022817890702,0.0317450975949921,3.41103137280572
Jack Del Rio,2022,516,12.5968992248062,15.3226341969196,-0.104290574453338,-2.72573497211343
Al Holcomb,2022,411,10.4622871046229,15.7599687664668,-0.00060491050863243,-5.29768166184391
Nick Rallis,2023,489,12.4744376278119,15.0910057835967,0.153237524573788,-2.61656815578476
Ryan Nielsen,2023,559,14.6690518783542,15.8495760349514,-0.0228085685867067,-1.18052415659714
Mike Macdonald,2023,729,9.46502057613168,16.6194850681107,-0.225542827814674,-7.15446449197901
Sean McDermott,2023,631,19.4928684627575,16.534919924547,-0.162482199242867,2.95794853821056
Ejiro Evero,2023,486,6.99588477366255,14.1507857109309,-0.0441941099218381,-7.15490093726833
Lou Anarumo,2023,565,19.2920353982301,15.5852783514203,-0.00686276051322998,3.70675704680975
