caller,seasons,n,actual,resid,epa
Zac Taylor,4,1374,95.0509461426492,2.14025269776279,-0.0691335876695975
Sean McVay,4,1750,94.7428571428572,1.63120368208204,-0.0293715482354164
Press Taylor,2,735,94.421768707483,1.29784925454329,-0.143189467286983
Kevin O'Connell,4,1471,94.7654656696125,1.25356448661059,-0.0946738246694095
Mike McDaniel,4,1556,95.0514138817481,1.1286228856881,-0.046320024637175
Kellen Moore,4,1893,94.5060750132066,0.88746795185772,-0.0729829352378562
Ben Johnson,4,1981,94.5986875315497,0.822939176501683,0.0114500466743574
Kyle Shanahan,4,1858,94.6178686759957,0.683464316813627,-0.049748068829784
Arthur Smith,4,1803,94.5091514143095,0.663853164388272,-0.0580706102313827
Pete Carmichael,2,868,94.0092165898618,0.488379680066626,-0.0888302831648751
Luke Getsy,2,892,94.0582959641256,0.387047805860976,-0.0437197639636128
Ken Dorsey,3,842,93.5866983372922,0.292175994066613,-0.0695083309894077
Matt LaFleur,4,1810,93.9779005524862,0.225937004247416,-0.0383754116786614
Andy Reid,4,1617,94.186765615337,0.138927792500185,-0.0623465089430374
Sean Payton,3,1160,93.3620689655172,0.129192738697443,-0.0934410717964558
Joe Brady,3,1177,93.2030586236194,0.0239523113432262,0.0144671918729362
Kevin Stefanski,2,939,93.6102236421725,0.0156510815706629,-0.0945144732769368
Klint Kubiak,2,928,93.8577586206897,-0.0212570459678173,-0.0557702454288715
Bobby Slowik,2,855,93.5672514619883,-0.154543989583065,-0.144371945288969
Liam Coen,2,861,93.2636469221835,-0.207496236287212,-0.0249144142963051
Mike McCarthy,2,798,93.2330827067669,-0.230008513108829,-0.0840386133874419
Mike Kafka,3,1266,93.2859399684044,-0.239963756541693,-0.0834136297705614
Dave Canales,3,1190,93.2773109243698,-0.297167025694325,-0.0915164510335992
Josh McDaniels,2,859,92.5494761350408,-0.301940033127744,-0.0668236400814979
Todd Monken,3,1483,92.9871881321645,-0.796019608959997,0.0579943835034472
Shane Steichen,4,1811,92.545554942021,-0.922293945414654,-0.0013790369744261
Zac Robinson,2,894,92.5055928411633,-1.45638763771228,-0.0274135578930027
Greg Roman,3,1278,92.018779342723,-1.57526356047122,-0.0267575887663664
Kliff Kingsbury,3,1286,91.6796267496112,-1.70035175457713,-0.000936587336784583
Shane Waldron,3,935,91.6577540106952,-2.06230402630281,-0.0603436771800175
Drew Petzing,3,1112,91.4568345323741,-2.12343292806646,-0.0149981134584534
