caller,season,n,actual,expected,epa,resid
Joe Brady,2023,209,47.3684210526316,49.4390725804288,-0.0453417934299084,-2.07065152779721
Joe Brady,2024,485,43.5051546391753,49.6177483526702,0.0488693831814932,-6.11259371349493
Arthur Smith,2024,469,52.0255863539446,49.450329905634,-0.119912823554931,2.57525644831057
Andy Reid,2024,423,46.5721040189125,49.5168219503218,-0.0464915847736045,-2.94471793140925
Drew Petzing,2024,400,54,49.4990634247661,0.0448931876104327,4.50093657523397
Sean Payton,2024,384,41.9270833333334,49.2960315275316,-0.0971961453663729,-7.3689481941983
Klint Kubiak,2024,393,47.0737913486005,49.705519195428,-0.032674734374039,-2.63172784682751
Brian Callahan,2024,383,56.1357702349869,49.1635890760248,-0.12932876678422,6.97218115896219
Alex Van Pelt,2024,363,41.3223140495868,48.858550732786,-0.167221723714479,-7.53623668319922
Mike McCarthy,2024,385,40,48.7290633498848,-0.13513129072917,-8.72906334988483
Ryan Grubb,2024,331,54.380664652568,49.4226774240188,-0.0841640621603797,4.95798722854914
Sean McVay,2024,456,49.3421052631579,49.6328548838695,-0.0747423498123362,-0.290749620711587
Kellen Moore,2024,627,51.5151515151515,50.2722059758276,0.0208426708417933,1.24294553932388
Shane Steichen,2024,453,54.5253863134658,49.7836134160065,-0.0268501633280686,4.74177289745929
Greg Roman,2024,404,48.5148514851485,49.7623803960805,-0.0543856998619687,-1.24752891093196
Bobby Slowik,2024,426,54.9295774647887,49.4449586655612,-0.104373446311539,5.48461879922751
Mike McDaniel,2024,395,51.6455696202532,49.1007609005216,-0.207968774876451,2.54480871973163
Todd Monken,2024,548,48.9051094890511,49.6337204247061,0.0954452147639363,-0.728610935654977
Ben Johnson,2024,513,49.1228070175439,49.7204754900979,0.0544253242498019,-0.597668472554005
Kevin O'Connell,2024,403,47.8908188585608,49.699495492443,-0.0960230033095955,-1.80867663388217
Press Taylor,2024,360,50,48.7736856026782,-0.0895044086501002,1.2263143973218
Brian Daboll,2024,359,48.1894150417827,49.0563683855168,-0.153150343836848,-0.866953343734096
Zac Taylor,2024,326,51.2269938650307,49.952084776814,-0.0838627920377475,1.27490908821667
Dave Canales,2024,356,52.5280898876404,49.3539675567927,-0.0440985300483999,3.17412233084773
Kyle Shanahan,2024,376,53.9893617021277,49.3392894718241,-0.0634702241563415,4.65007223030354
Matt LaFleur,2024,500,42.6,49.685533207655,-0.0494665932804347,-7.08553320765496
Zac Robinson,2024,461,47.5054229934924,49.6885099664427,0.0221745128583755,-2.18308697295035
Kliff Kingsbury,2024,508,49.6062992125984,49.9874742188322,0.0364796980834147,-0.381175006233796
Shane Waldron,2024,208,44.7115384615385,49.5534837245941,-0.117246402212634,-4.84194526305565
Liam Coen,2024,438,51.5981735159817,50.2096584942787,0.0163489695145115,1.38851502170301
Todd Downing,2024,232,52.1551724137931,49.2032879128538,-0.0675896337127378,2.95188450093929
Ken Dorsey,2024,208,59.1346153846154,48.4902892261744,-0.203324994358879,10.644326158441
Kellen Moore,2025,375,47.4666666666667,48.9213416496913,-0.144918840746085,-1.45467498302459
Josh Grizzard,2025,406,53.6945812807882,49.7314751001415,-0.0817902949386338,3.96310618064675
Joe Brady,2025,483,36.8530020703934,50.2478607754777,0.00580262695294532,-13.3948587050843
Todd Monken,2025,443,49.2099322799097,49.8831696421514,0.0212868037833313,-0.673237362241657
Liam Coen,2025,423,52.9550827423168,49.6355350065457,-0.067641038667789,3.3195477357711
Sean McVay,2025,469,46.908315565032,49.5487722252478,0.0326019309238712,-2.64045666021578
Matt LaFleur,2025,441,48.9795918367347,49.819244008486,-0.0576463634160912,-0.839652171751268
Kevin O'Connell,2025,353,47.3087818696884,49.0575290351009,-0.0311220692993054,-1.74874716541248
Zac Taylor,2025,340,50.8823529411765,49.7407836598509,-0.0243462367531132,1.14156928132563
Kevin Patullo,2025,409,52.8117359413203,49.726992218885,-0.0684905962467485,3.0847437224353
Ben Johnson,2025,487,39.8357289527721,49.8761776536397,0.0190766428576238,-10.0404487008676
John Morton,2025,214,49.0654205607477,49.556186154624,-0.0213006197118034,-0.490765593876354
Arthur Smith,2025,378,52.1164021164021,49.7710007129523,-0.029112378815337,2.34540140344982
Mike McDaniel,2025,385,50.1298701298701,49.008127845727,-0.0107515864751556,1.12174228414313
Dave Canales,2025,416,54.5673076923077,49.4666187235942,-0.0369259953642118,5.10068896871348
Greg Roman,2025,392,47.4489795918367,49.7061331433301,-0.0805100985263399,-2.25715355149338
Nick Caley,2025,459,46.6230936819172,49.3220780410019,-0.129925154863749,-2.69898435908465
Andy Reid,2025,353,50.7082152974504,49.4760955106098,-0.0577941916450307,1.23211978684064
Josh McDaniels,2025,471,47.5583864118896,49.9319107036429,-0.095343595706796,-2.37352429175326
Shane Steichen,2025,386,50.5181347150259,49.8268700479844,0.029211024700669,0.691264667041565
Chip Kelly,2025,209,55.5023923444976,49.0936961328014,-0.267210606788619,6.40869621169625
Drew Petzing,2025,309,51.1326860841424,49.4125902845636,-0.135302644042136,1.72009579957882
Kliff Kingsbury,2025,404,51.4851485148515,49.1294098077434,-0.0225718961198732,2.35573870710805
Brian Schottenheimer,2025,407,46.9287469287469,49.4528202005921,0.00974934938288227,-2.52407327184513
Kyle Shanahan,2025,447,50.3355704697987,49.71949309444,-0.0817083981913209,0.616077375358664
Tanner Engstrand,2025,373,50.9383378016086,49.0129143399144,-0.147595312453846,1.92542346169419
Klint Kubiak,2025,535,52.7102803738318,49.2731618045647,-0.0727357329887766,3.43711856926712
Zac Robinson,2025,433,50.3464203233257,49.5066782825263,-0.0802082475382345,0.839742040799351
Sean Payton,2025,410,45.3658536585366,49.8460782446512,-0.0578552878847938,-4.48022458611464
Mike Kafka,2025,437,51.2585812356979,49.5640581955353,-0.0274102001768501,1.69452304016261
Bo Hardegree,2025,274,49.2700729927007,48.944388547518,-0.102603798800141,0.325684445182773
Tommy Rees,2025,201,45.273631840796,49.0970636036859,-0.149128959991446,-3.82343176288985
Dan Campbell,2025,203,46.7980295566502,49.7060984813521,-0.0146276496460873,-2.90806892470187
