caller,season,n,actual,expected,epa,resid
Vance Joseph,2022,597,46.5661641541039,46.8467928406781,0.0196978138569414,-0.280628686574232
Dean Pees,2022,554,38.4476534296029,46.3339597175053,0.112235265289726,-7.88630628790236
Mike Macdonald,2022,623,46.8699839486356,48.8433843056999,-0.0507988319291255,-1.97340035706424
Leslie Frazier,2022,658,55.6231003039514,49.6487737970149,-0.0490382795864686,5.97432650693642
Alan Williams,2022,482,42.3236514522821,46.0438131605936,0.120966640111693,-3.72016170831143
Lou Anarumo,2022,651,45.1612903225806,48.5818219853253,-0.0833631967424705,-3.42053166274471
Joe Woods,2022,522,44.4444444444444,47.5613435366373,-0.0408260198845254,-3.11689909219287
Dan Quinn,2022,660,45.4545454545455,49.1256210885265,-0.107281549094301,-3.67107563398096
Ejiro Evero,2022,617,36.1426256077796,46.3140257415354,-0.0969045234729377,-10.1714001337558
Aaron Glenn,2022,567,39.5061728395062,48.1319946980981,0.0453933346786618,-8.62582185859193
Joe Barry,2022,487,44.7638603696098,47.2531366427821,-0.0616455073841299,-2.48927627317227
Lovie Smith,2022,531,50.8474576271186,46.4145746776613,-0.0191725457925528,4.43288294945732
Gus Bradley,2022,522,32.7586206896552,46.0475614158815,-0.0386828572143196,-13.2889407262263
Mike Caldwell,2022,682,40.7624633431085,46.7304445540975,-0.000322282837315656,-5.967981210989
Steve Spagnuolo,2022,750,66.5333333333334,48.541974568367,-0.0931262440383428,17.9913587649664
Raheem Morris,2022,552,32.6086956521739,46.1154748510191,0.0671590532655356,-13.5067791988452
Brandon Staley,2022,563,40.4973357015986,46.6021010046742,-0.0588033832998396,-6.10476530307564
Patrick Graham,2022,578,40.4844290657439,47.5018639800664,0.0749178697132731,-7.01743491432249
Josh Boyer,2022,670,34.3283582089552,46.2515141870549,-0.0668031580301361,-11.9231559780996
Ed Donatell,2022,653,52.2205206738132,46.9037616942049,0.0238788832081721,5.31675897960822
Bill Belichick,2022,616,35.3896103896103,46.6883083684491,-0.172481834622366,-11.2986979788387
Dennis Allen,2022,552,51.4492753623188,47.1731767247337,-0.120890805956679,4.27609863758519
Don Martindale,2022,639,42.566510172144,46.7347560773993,0.014383402045274,-4.1682459052553
Jeff Ulbrich,2022,580,52.2413793103448,46.3393961329912,-0.148121224343777,5.90198317735361
Jonathan Gannon,2022,685,42.043795620438,49.3546479635865,-0.189864802393165,-7.31085234314856
Teryl Austin,2022,559,37.0304114490161,47.3036967017996,-0.00602370565540592,-10.2732852527835
Clint Hurtt,2022,593,42.8330522765599,47.4492475968388,0.00917797982001723,-4.61619532027897
DeMeco Ryans,2022,702,44.3019943019943,48.6838640225919,-0.141286555486612,-4.38186972059752
Todd Bowles,2022,610,45.4098360655738,46.0104191840672,-0.0187012491808808,-0.600583118493461
Shane Bowen,2022,661,50.5295007564297,47.4087071197837,0.0317450975949921,3.12079363664594
Jack Del Rio,2022,516,52.906976744186,47.2725018050319,-0.104290574453338,5.63447493915407
Al Holcomb,2022,411,48.1751824817518,48.1101078346118,-0.00060491050863243,0.0650746471400225
Nick Rallis,2023,489,62.7811860940695,44.8833759089433,0.153237524573788,17.8978101851262
Ryan Nielsen,2023,559,52.0572450805009,45.7692914790672,-0.0228085685867067,6.28795360143368
Mike Macdonald,2023,729,53.7722908093279,48.0794171512699,-0.225542827814674,5.69287365805791
Sean McDermott,2023,631,58.0031695721078,47.6491316302832,-0.162482199242867,10.3540379418246
Ejiro Evero,2023,486,34.3621399176955,42.694582667493,-0.0441941099218381,-8.33244274979757
Lou Anarumo,2023,565,41.9469026548673,46.1783943951657,-0.00686276051322998,-4.23149174029848
Jim Schwartz,2023,587,33.5604770017036,46.8316547686847,-0.28210162915594,-13.271177766981
Dan Quinn,2023,557,35.1885098743268,47.1104169421607,-0.102396004714566,-11.9219070678339
Vance Joseph,2023,576,43.2291666666667,46.2696520999695,0.0305835496854133,-3.04048543330281
Aaron Glenn,2023,711,44.8663853727145,47.201284353324,0.044551631948569,-2.33489898060948
Joe Barry,2023,626,41.0543130990415,46.3559042150601,0.0332325599100528,-5.30159111601858
DeMeco Ryans,2023,655,52.9770992366412,46.2414104656409,-0.0103521157255155,6.73568877100035
Gus Bradley,2023,577,38.474870017331,46.3421290575735,-0.0348009344229093,-7.86725904024251
Mike Caldwell,2023,627,50.0797448165869,46.3979555326596,-0.0987896858885339,3.68178928392735
Steve Spagnuolo,2023,736,68.2065217391304,47.100083898429,-0.171692622174463,21.1064378407014
Raheem Morris,2023,648,42.746913580247,45.7389243682962,-0.00251884698683841,-2.9920107880492
Brandon Staley,2023,528,52.0833333333333,45.8795300007544,0.0385629131924361,6.20380333257894
Patrick Graham,2023,581,47.1600688468158,46.0905992610319,-0.0826743597536636,1.06946958578391
Vic Fangio,2023,633,45.0236966824644,47.5823135431532,-0.0800469258703039,-2.55861686068877
Brian Flores,2023,621,58.4541062801933,46.0565751973366,0.0200983608822411,12.3975310828567
Bill Belichick,2023,574,41.8118466898955,44.5601652022646,-0.0338501155259619,-2.74831851236912
Dennis Allen,2023,569,43.585237258348,47.7199491067595,-0.135192679116905,-4.13471184841149
Don Martindale,2023,586,38.7372013651877,44.6220544112827,-0.0890286195857941,-5.88485304609501
Jeff Ulbrich,2023,540,50.1851851851852,44.6879720135971,-0.222601338889864,5.49721317158806
Sean Desai,2023,574,41.1149825783972,46.4458192552631,0.0049186892651725,-5.33083667686592
Teryl Austin,2023,616,34.9025974025974,45.2786074564248,-0.0859667859871739,-10.3760100538274
Clint Hurtt,2023,611,45.6628477905074,45.868890089899,0.0194218280052977,-0.206042299391598
Steve Wilks,2023,750,47.6,48.0308502415816,-0.111704922003982,-0.430850241581574
Todd Bowles,2023,713,45.3015427769986,46.0408049579422,0.00704960140848983,-0.739262180943634
Shane Bowen,2023,568,51.2323943661972,45.0621062312538,0.101121129307397,6.17028813494342
Jack Del Rio,2023,437,57.20823798627,45.1897287907535,0.0847592295000428,12.0185091955165
Matt Eberflus,2023,557,44.1651705565529,47.2676947632641,-0.114769012267623,-3.10252420671112
Nick Rallis,2024,536,48.134328358209,45.788025978341,0.053189254254659,2.34630237986791
Jimmy Lake,2024,569,50.4393673110721,47.8974415175944,0.080921881657048,2.54192579347765
Zach Orr,2024,704,43.3238636363636,47.3902847152203,-0.00132331808510328,-4.06642107885671
Sean McDermott,2024,651,52.6881720430107,48.5926255927108,0.0226224942015525,4.09554645029994
Ejiro Evero,2024,542,34.1328413284133,46.2911386881367,0.1250294261368,-12.1582973597235
Matt Eberflus,2024,358,34.6368715083799,45.2900041539909,-0.0589734749795675,-10.653132645611
Lou Anarumo,2024,580,52.0689655172414,47.2857058716232,-0.00500000048557208,4.78325964561821
Jim Schwartz,2024,526,35.9315589353612,43.930207898295,0.0102982501722449,-7.99864896293373
Mike Zimmer,2024,543,44.7513812154696,46.6751556287813,-0.0359960330108228,-1.92377441331168
Vance Joseph,2024,673,44.8736998514116,48.1383079206253,-0.126286260706178,-3.26460806921367
Aaron Glenn,2024,630,42.6984126984127,48.7432202010874,-0.0110658410404408,-6.04480750267469
Jeff Hafley,2024,614,49.6742671009772,48.0435089174816,-0.120043284068618,1.63075818349564
DeMeco Ryans,2024,643,45.2566096423017,47.7341125277487,-0.144974682011357,-2.47750288544694
Gus Bradley,2024,539,40.8163265306123,45.2969910400697,0.043362639277676,-4.48066450945742
Ryan Nielsen,2024,583,56.2607204116638,45.731167623048,0.20751794952241,10.5295527886158
Steve Spagnuolo,2024,649,59.9383667180278,48.0075577259615,0.0647711242521855,11.9308089920663
Chris Shula,2024,628,47.1337579617834,46.6595601527744,0.0373283511407339,0.474197809009006
Jesse Minter,2024,622,58.1993569131833,48.1695588163049,-0.0881412118984762,10.0297980968783
Patrick Graham,2024,561,45.0980392156863,45.4887491841792,0.026647781026873,-0.390709968492942
Anthony Weaver,2024,562,53.0249110320285,46.9035078913928,-0.0482601694351729,6.12140314063566
Brian Flores,2024,678,65.7817109144543,48.9204048429091,-0.0825397558510304,16.8613060715452
DeMarcus Covington,2024,525,38.4761904761904,44.6244090625218,0.087927833880697,-6.14821858633138
Dennis Allen,2024,312,50.9615384615385,47.5793533504773,-0.0903466744870779,3.38218511106111
Shane Bowen,2024,516,33.5271317829457,45.1716710315194,0.0818853997517113,-11.6445392485737
Jeff Ulbrich,2024,533,40.1500938086304,47.4792361958389,0.0261892947258239,-7.32914238720854
Vic Fangio,2024,703,45.5192034139403,48.2793411502289,-0.167171628162752,-2.76013773628863
Teryl Austin,2024,615,33.1707317073171,46.9914154526664,0.00870125839501868,-13.8206837453494
Mike Macdonald,2024,577,49.740034662045,45.9792993123445,-0.0210616267810816,3.76073534970057
Nick Sorensen,2024,526,40.1140684410646,46.2438981144374,-0.037561631814609,-6.12982967337278
Todd Bowles,2024,678,41.5929203539823,47.897936838918,0.0219228594704014,-6.30501648493572
Dennard Wilson,2024,482,49.1701244813278,45.181498392118,-0.00415870032941814,3.98862608920983
Joe Whitt Jr.,2024,601,42.9284525790349,48.224687268849,0.0457186555108696,-5.29623468981411
Joe Woods,2024,293,53.5836177474403,45.7967387073683,0.0855940809479755,7.78687904007198
Nick Rallis,2025,550,55.4545454545455,45.6156206591563,0.13713887758553,9.83892479538916
Jeff Ulbrich,2025,557,41.472172351885,45.9261437988367,-0.0708715390335413,-4.45397144695164
Zach Orr,2025,622,39.3890675241158,46.4984643066428,0.0517457221571803,-7.10939678252701
Sean McDermott,2025,543,55.9852670349908,46.1887064285261,-0.157906338483315,9.79656060646471
Ejiro Evero,2025,554,44.7653429602888,44.5684232490158,0.0691677283710843,0.196919711273054
Dennis Allen,2025,621,48.1481481481482,45.9731194924041,0.011466611146735,2.17502865574401
Al Golden,2025,543,43.2780847145488,44.6956687018577,0.0908421759611991,-1.41758398730889
Jim Schwartz,2025,522,36.9731800766284,45.5272048911601,-0.17923229052489,-8.55402481453171
Matt Eberflus,2025,562,46.797153024911,46.492428038256,0.199031488379975,0.304724986654982
Vance Joseph,2025,691,47.0332850940666,46.8089196340393,-0.140085053782473,0.224365460027315
Kelvin Sheppard,2025,577,44.367417677643,45.7243802125987,-0.0197218158693931,-1.3569625349557
Jeff Hafley,2025,605,50.9090909090909,47.4337642941593,0.0813892041275295,3.47532661493162
Lou Anarumo,2025,616,49.025974025974,47.1921504196989,0.0352474511359126,1.83382360627512
Anthony Campanile,2025,679,53.6082474226804,46.9801231121455,-0.156333701405263,6.62812431053491
Steve Spagnuolo,2025,510,55.8823529411765,44.62074422661,-0.0748962515928585,11.2616087145665
Chris Shula,2025,719,52.990264255911,47.7098353424722,-0.0880146899710053,5.28042891343878
Jesse Minter,2025,538,56.6914498141264,45.9037172805421,-0.0863190636274206,10.7877325335843
Patrick Graham,2025,527,48.0075901328273,45.1552087373933,0.0789299146440125,2.85238139543405
Anthony Weaver,2025,527,53.5104364326376,45.3309465800562,0.100242223056914,8.17948985258135
Brian Flores,2025,465,67.741935483871,46.3111578264544,-0.16041735170349,21.4307776574166
