caller,seasons,n,actual,resid,epa
Gus Bradley,3,1638,51.0378510378511,17.0959532381432,-0.0103175384964751
Ejiro Evero,4,2199,49.9772623919964,16.011500444641,0.0112853306407051
Raheem Morris,2,1200,49.9166666666667,15.750106566896,0.0295329871292536
Clint Hurtt,2,1204,41.6943521594684,8.23124697450486,0.0143764775286604
Todd Bowles,4,2578,41.233514352211,7.52466655140518,0.0147467416600426
Joe Barry,2,1113,40.0718778077269,6.50006322707289,-0.0082819223651197
Matt Eberflus,3,1477,40.2166553825322,6.29470545569021,0.0181562983031784
Mike Caldwell,2,1309,39.1138273491215,5.43535304923859,-0.0474873414416807
Brandon Staley,3,1596,38.5338345864662,4.57315430427927,-0.033528407601194
Patrick Graham,4,2247,36.4931019136627,2.74186234881426,0.0230592771921957
Vic Fangio,3,1918,35.3493222106361,1.79116769836549,-0.125069685165728
Jeff Hafley,2,1219,34.5365053322395,1.6242423532584,-0.020070638163229
Vance Joseph,4,2537,35.1596373669689,1.62022113609158,-0.0600763524349841
DeMeco Ryans,3,2000,34.65,1.24817140419037,-0.0995912591425582
Chris Shula,2,1347,34.4469190794358,0.787452630195323,-0.0295771028751091
Teryl Austin,4,2442,34.3570843570844,0.768209045812388,-0.0157330060449415
Bill Belichick,2,1190,34.2016806722689,0.177697053163484,-0.105612417175865
Lou Anarumo,4,2412,33.4991708126036,0.136673016007211,-0.0163078238603785
Joe Woods,2,815,32.2699386503068,-1.03200301985067,0.00462316973991967
Jesse Minter,2,1160,32.5,-1.35989943487121,-0.0872961120969004
Mike Macdonald,4,2653,31.4361100640784,-1.46120828139333,-0.120786216288322
Zach Orr,2,1326,31.9004524886878,-1.61104450314159,0.023570304109995
Jeff Ulbrich,4,2210,30.8597285067873,-2.64114054332896,-0.1048106725216
Steve Wilks,2,1158,31.433506044905,-2.75026148857489,-0.019473703348702
Dan Quinn,3,1451,30.2549965541006,-3.05401730530226,-0.0675495076092724
Nick Rallis,3,1575,31.2380952380953,-3.08406338710632,0.113567601567696
Jim Schwartz,3,1635,30.8256880733945,-3.43860475431889,-0.155190233870293
Dennard Wilson,2,1009,31.7145688800793,-3.49782338094548,0.0629982371953922
Shane Bowen,4,2164,30.4066543438078,-3.84206255801477,0.0569169372051192
Anthony Weaver,2,1089,30.119375573921,-4.09161558287532,0.0236046247276641
Joe Whitt Jr.,2,906,29.5805739514349,-4.3321856369509,0.107105730253603
Brian Flores,3,1764,29.3083900226757,-4.55377614843636,-0.066935907540391
Sean McDermott,3,1825,28.2191780821918,-5.28962061625638,-0.0950915976950566
Don Martindale,2,1225,28.6530612244898,-5.33579100577198,-0.0350855323839553
Aaron Glenn,3,1908,26.9392033542977,-6.49322512553736,0.0264375006408575
Dennis Allen,4,2054,26.7770204479065,-6.6245533272936,-0.0801965707027516
Jack Del Rio,2,953,24.0293809024134,-9.69351600124603,-0.0176014198598151
Steve Spagnuolo,4,2645,19.2060491493384,-14.4457195122464,-0.0727300875696981
Ryan Nielsen,2,1142,18.8266199649737,-15.1676643307071,0.0947749340907147
