caller,season,n,actual,expected,epa,resid
Vic Fangio,2023,665,26.4661654135338,25.8627524697467,-0.0797095666646506,0.603412943787159
Brian Flores,2023,649,20.9553158705701,24.5108144013398,0.00506187129897794,-3.55549853076965
Bill Belichick,2023,611,26.0229132569558,24.6996608625262,-0.0379435381937454,1.32325239442959
Dennis Allen,2023,592,31.9256756756757,26.9045414387349,-0.132649905888389,5.02113423694076
Don Martindale,2023,616,21.1038961038961,23.6165479137018,-0.0970974541087819,-2.51265180980568
Jeff Ulbrich,2023,570,31.9298245614035,26.5998635222122,-0.198428766452299,5.32996103919127
Sean Desai,2023,599,19.0317195325543,25.8169981363371,0.00987923006295494,-6.78527860378285
Teryl Austin,2023,652,27.4539877300614,25.6507126803001,-0.093746176462312,1.80327504976123
Clint Hurtt,2023,632,28.1645569620253,25.5824532742978,0.0155508213476105,2.58210368772755
Steve Wilks,2023,795,20.6289308176101,25.9968752791203,-0.120546096556017,-5.36794446151023
Todd Bowles,2023,742,31.6711590296496,25.2298512762146,-0.000109566522779434,6.44130775343496
Shane Bowen,2023,616,27.7597402597403,24.3787526975495,0.0562205608516883,3.38098756219079
Jack Del Rio,2023,458,24.6724890829694,25.5429534436769,0.0960017903240224,-0.870464360707445
Matt Eberflus,2023,585,30.940170940171,27.0228859174073,-0.0812716296754589,3.91728502276362
Nick Rallis,2024,580,28.2758620689655,24.9902395152583,0.0362791486983672,3.28562255370717
Jimmy Lake,2024,609,25.1231527093596,25.2779932368443,0.0750611011146863,-0.154840527484673
Zach Orr,2024,736,22.2826086956522,26.1648746060572,-0.0295165821925098,-3.882265910405
Sean McDermott,2024,697,23.3859397417504,26.4442023296054,0.0238375820639086,-3.05826258785499
Ejiro Evero,2024,562,21.1743772241993,23.7428449213611,0.129804167750679,-2.56846769716182
Matt Eberflus,2024,387,25.3229974160207,26.1492711667559,-0.0961321809687666,-0.826273750735197
Lou Anarumo,2024,609,21.1822660098522,25.7148968964228,-0.00194351603881106,-4.53263088657058
Jim Schwartz,2024,552,25.1811594202899,25.248653591489,0.00652085376255513,-0.0674941711991544
Mike Zimmer,2024,564,27.1276595744681,26.135781868394,-0.00289127609778343,0.991877706074121
Vance Joseph,2024,697,28.9813486370158,26.3907008589255,-0.128685204197293,2.5906477780903
Aaron Glenn,2024,678,32.1533923303835,26.0402493766759,-0.0592769179987698,6.11314295370758
Jeff Hafley,2024,633,30.9636650868879,25.9643637061731,-0.111357594335578,4.99930138071472
DeMeco Ryans,2024,667,20.23988005997,27.6422887621657,-0.121639410539802,-7.40240870219567
Gus Bradley,2024,581,24.0963855421687,25.0159747244569,0.0368133477238287,-0.919589182288227
Ryan Nielsen,2024,614,19.0553745928339,24.4205696969399,0.164647626001934,-5.36519510410607
Steve Spagnuolo,2024,705,15.0354609929078,25.7798672488607,0.0318353156512935,-10.7444062559529
Chris Shula,2024,656,30.030487804878,25.3896764411432,0.0106354446275298,4.64081136373484
Jesse Minter,2024,647,24.1112828438949,27.8084343336695,-0.0937103775244963,-3.69715148977462
Patrick Graham,2024,599,31.2186978297162,25.1253517416115,0.0500827922869805,6.09334608810472
Anthony Weaver,2024,607,28.665568369028,26.0528562004376,-0.0425229116175725,2.61271216859043
