caller,seasons,n,actual,resid,epa
Vic Fangio,3,1918,21.5328467153285,12.1210672392008,-0.125069685165728
Clint Hurtt,2,1204,20.5980066445183,11.6672393649103,0.0143764775286604
Brandon Staley,3,1596,16.6040100250627,7.74867520450246,-0.033528407601194
Ejiro Evero,4,2199,15.5070486584811,6.86702083087077,0.0112853306407051
Raheem Morris,2,1200,14.8333333333333,5.98351588402875,0.0295329871292536
Mike Macdonald,4,2653,14.926498303807,5.71074780051116,-0.120786216288322
Joe Barry,2,1113,13.3872416891285,4.53879867694178,-0.0082819223651197
Jeff Hafley,2,1219,13.6997538966366,4.43978085046232,-0.020070638163229
Ryan Nielsen,2,1142,11.8213660245184,2.97470852439479,0.0947749340907147
Sean McDermott,3,1825,11.8356164383562,2.57208986988624,-0.0950915976950566
Chris Shula,2,1347,11.358574610245,2.06221145776162,-0.0295771028751091
Jesse Minter,2,1160,11.4655172413793,1.93291636099557,-0.0872961120969004
Dennard Wilson,2,1009,10.2081268582755,1.89532557464545,0.0629982371953922
Vance Joseph,4,2537,10.9578242018132,1.88985474344899,-0.0600763524349841
Jeff Ulbrich,4,2210,10.2714932126697,1.45824996604926,-0.1048106725216
Mike Caldwell,2,1309,9.62566844919785,0.721340746326382,-0.0474873414416807
Zach Orr,2,1326,9.20060331825037,-0.0312622679575924,0.023570304109995
DeMeco Ryans,3,2000,9.19999999999999,-0.252099111606372,-0.0995912591425582
Jack Del Rio,2,953,7.66002098635888,-1.35576370629556,-0.0176014198598151
Joe Whitt Jr.,2,906,7.50551876379691,-1.55343073183798,0.107105730253603
Don Martindale,2,1225,6.77551020408162,-1.70973600787397,-0.0350855323839553
Anthony Weaver,2,1089,7.34618916437099,-1.7674879309498,0.0236046247276641
Lou Anarumo,4,2412,7.75290215588725,-1.7801159350599,-0.0163078238603785
Gus Bradley,3,1638,7.08180708180708,-1.89433993626118,-0.0103175384964751
Nick Rallis,3,1575,6.73015873015873,-1.94092581311744,0.113567601567696
Joe Woods,2,815,6.99386503067485,-2.17941165504622,0.00462316973991967
Jim Schwartz,3,1635,6.42201834862386,-2.19806485466192,-0.155190233870293
Teryl Austin,4,2442,6.71580671580671,-2.30479046284205,-0.0157330060449415
Patrick Graham,4,2247,5.42946150422786,-3.3490625401127,0.0230592771921957
Steve Spagnuolo,4,2645,6.08695652173913,-3.36196370767025,-0.0727300875696981
Aaron Glenn,3,1908,5.45073375262054,-3.89411895628872,0.0264375006408575
Todd Bowles,4,2578,5.08145849495733,-4.00375669865087,0.0147467416600426
Brian Flores,3,1764,5.15873015873016,-4.11135436892573,-0.066935907540391
Matt Eberflus,3,1477,4.46851726472579,-4.27410085256777,0.0181562983031784
Shane Bowen,4,2164,4.02033271719039,-5.19105749175275,0.0569169372051192
Dennis Allen,4,2054,3.31061343719571,-5.59710644632388,-0.0801965707027516
Dan Quinn,3,1451,3.51481736733287,-5.59974021628451,-0.0675495076092724
Bill Belichick,2,1190,2.60504201680673,-6.10920862417996,-0.105612417175865
Steve Wilks,2,1158,2.50431778929188,-6.37971924345246,-0.019473703348702
