caller,seasons,n,actual,resid,epa
Brian Flores,3,1764,10.827664399093,7.29127998454308,-0.066935907540391
Don Martindale,2,1225,9.30612244897959,4.83461696486349,-0.0350855323839553
Steve Spagnuolo,4,2645,7.25897920604915,3.765136483165,-0.0727300875696981
Lou Anarumo,4,2412,5.92868988391377,2.44850837951352,-0.0163078238603785
Bill Belichick,2,1190,6.21848739495798,2.28940054142315,-0.105612417175865
Mike Macdonald,4,2653,5.88013569543912,1.81492919874083,-0.120786216288322
Zach Orr,2,1326,5.80693815987934,1.77155045761206,0.023570304109995
Patrick Graham,4,2247,5.87449933244326,1.63609891754592,0.0230592771921957
Jack Del Rio,2,953,4.93179433368311,1.56362131473747,-0.0176014198598151
Vic Fangio,3,1918,4.69238790406673,1.18706624434043,-0.125069685165728
Vance Joseph,4,2537,5.47891210090658,1.07166910268532,-0.0600763524349841
Jesse Minter,2,1160,4.39655172413792,0.989503457606358,-0.0872961120969004
Nick Rallis,3,1575,4.6984126984127,0.906858868505213,0.113567601567696
Aaron Glenn,3,1908,4.35010482180293,0.254172992137692,0.0264375006408575
Steve Wilks,2,1158,3.713298791019,0.231222674825247,-0.019473703348702
Dennard Wilson,2,1009,4.7571853320119,0.0552167216494935,0.0629982371953922
Anthony Weaver,2,1089,3.6730945821855,0.0245623436886482,0.0236046247276641
Jim Schwartz,3,1635,3.79204892966361,-0.270978575956864,-0.155190233870293
Todd Bowles,4,2578,3.72381691233515,-0.295804054596435,0.0147467416600426
Dennis Allen,4,2054,3.65141187925998,-0.474824087800615,-0.0801965707027516
Shane Bowen,4,2164,2.818853974122,-0.794892003039948,0.0569169372051192
DeMeco Ryans,3,2000,2.5,-0.825743747211529,-0.0995912591425582
Brandon Staley,3,1596,3.00751879699248,-1.00054393298072,-0.033528407601194
Sean McDermott,3,1825,2.52054794520548,-1.15729037662075,-0.0950915976950566
Joe Woods,2,815,2.94478527607362,-1.27399928427867,0.00462316973991967
Joe Whitt Jr.,2,906,3.09050772626932,-1.33243453765759,0.107105730253603
Chris Shula,2,1347,2.37564959168523,-1.43547552434137,-0.0295771028751091
Jeff Hafley,2,1219,2.2149302707137,-1.72966819656119,-0.020070638163229
Raheem Morris,2,1200,1.83333333333333,-1.75328741696042,0.0295329871292536
Teryl Austin,4,2442,2.12940212940213,-1.79602481434057,-0.0157330060449415
Mike Caldwell,2,1309,2.06264323911383,-1.85677358859117,-0.0474873414416807
Joe Barry,2,1113,2.42587601078167,-1.86374155160832,-0.0082819223651197
Ejiro Evero,4,2199,2.22828558435653,-1.9207005299566,0.0112853306407051
Dan Quinn,3,1451,1.72294968986906,-2.04796152291909,-0.0675495076092724
Matt Eberflus,3,1477,1.7603249830738,-2.13002518379648,0.0181562983031784
Gus Bradley,3,1638,1.28205128205128,-2.48438871239758,-0.0103175384964751
Ryan Nielsen,2,1142,1.13835376532399,-2.67530790741772,0.0947749340907147
Jeff Ulbrich,4,2210,1.22171945701358,-2.69702205221628,-0.1048106725216
Clint Hurtt,2,1204,0.332225913621261,-2.91788345989864,0.0143764775286604
