caller,season,n,actual,expected,epa,resid
Shane Steichen,2025,386,91.4507772020725,93.3554837431932,0.029211024700669,-1.90470654112069
Chip Kelly,2025,208,94.2307692307692,93.8535325229168,-0.263476517946961,0.377236707852433
Drew Petzing,2025,308,91.5584415584416,93.4889298948375,-0.130270813289401,-1.93048833639593
Kliff Kingsbury,2025,404,92.8217821782178,93.4258962474247,-0.0225718961198732,-0.604114069206887
Brian Schottenheimer,2025,407,93.1203931203931,93.9338918400045,0.00974934938288227,-0.813498719611403
Kyle Shanahan,2025,447,94.6308724832215,94.2333351045647,-0.0817083981913209,0.397537378656764
Tanner Engstrand,2025,373,93.5656836461126,93.7443207479993,-0.147595312453846,-0.178637101886736
Klint Kubiak,2025,535,93.4579439252336,93.6893176698239,-0.0727357329887766,-0.231373744590258
Zac Robinson,2025,433,90.9930715935335,94.1527372557352,-0.0802082475382345,-3.15966566220166
Sean Payton,2025,410,91.9512195121951,93.233074662162,-0.0578552878847938,-1.28185514996693
Mike Kafka,2025,436,93.1192660550459,93.6877340761894,-0.0211208174261477,-0.568468021143474
Bo Hardegree,2025,274,92.3357664233577,93.5510848560473,-0.102603798800141,-1.21531843268959
Tommy Rees,2025,201,92.0398009950249,93.7330034241748,-0.149128959991446,-1.69320242914988
Dan Campbell,2025,203,92.1182266009852,93.8505446382344,-0.0146276496460873,-1.73231803724917
