caller,season,n,actual,expected,epa,resid
Andy Reid,2022,1280,19.453125,10.1078133019473,0.14193307105852,9.34531169805268
Pete Carmichael,2022,1015,5.91133004926108,9.29101812224285,-0.0652100017780597,-3.37968807298177
Zac Taylor,2022,1241,11.764705882353,9.63704251210708,0.0245996116961475,2.12766337024588
Mike LaFleur,2022,1074,9.1247672253259,8.41904685102417,-0.132703100615554,0.70572037430173
Sean McVay,2022,1001,5.89410589410589,8.94975344269917,-0.107322733542257,-3.05564754859328
Mike McDaniel,2022,1078,5.28756957328385,9.27640226175438,-0.00909615657249123,-3.98883268847053
Kevin Stefanski,2022,1116,2.59856630824372,8.99586393727377,-0.0282358533475794,-6.39729762903005
Kyle Shanahan,2022,1219,2.95324036095159,9.5826702651211,0.0316208621580236,-6.6294299041695
Greg Roman,2022,1118,6.44007155635063,9.67524715491832,-0.0406493430495701,-3.23517559856769
Matt Canada,2022,1109,10.3697024346258,9.45128792207403,-0.0298985390981869,0.918414512551751
Ben McAdoo,2022,976,23.6680327868852,9.10327119970328,-0.0763905799058347,14.564761587182
Byron Leftwich,2022,1239,3.79338175948346,9.3363051794325,-0.0746841509258967,-5.54292341994905
Shane Waldron,2022,1107,9.93676603432701,9.5214629150816,-0.0346671444041671,0.415303119245412
Shane Steichen,2022,1335,20.5243445692884,9.59995938412678,0.0676525464246555,10.9243851851617
Kevin O'Connell,2022,1179,7.2094995759118,9.34612637190614,-0.0236411534306657,-2.13662679599434
Frank Reich,2022,595,8.40336134453781,9.39432300478533,-0.185126245566526,-0.990961660247516
Pep Hamilton,2022,1015,8.47290640394085,8.99966516694871,-0.211955513506027,-0.526758763007857
Joe Lombardi,2022,1223,11.7743254292723,9.36421153725004,-0.0155217843926007,2.41011389202224
Scott Turner,2022,1140,13.1578947368421,9.22102143244589,-0.115852026948134,3.9368733043962
Kliff Kingsbury,2022,1144,14.5979020979021,8.75437015356574,-0.110327349232439,5.84353194433635
Ken Dorsey,2022,1171,17.1648163962425,9.63367538233976,0.0380250349017314,7.53114101390278
Doug Pederson,2022,1202,9.65058236272879,9.44959022617665,0.00644171281334958,0.200992136552141
Josh McDaniels,2022,1049,1.23927550047664,9.35794929179183,-0.00160729643436886,-8.11867379131518
Matt Patricia,2022,1006,7.85288270377731,9.2179129970821,-0.0990160155771058,-1.36503029330478
Matt LaFleur,2022,1051,20.6470028544244,9.62172661430347,-0.0436920099470813,11.0252762401209
Mike Kafka,2022,1209,15.3846153846154,9.13857433631418,-0.00589714828197677,6.24604104830123
Arthur Smith,2022,1011,8.40751730959443,9.63165724772544,-0.023988441765883,-1.22413993813101
Todd Downing,2022,992,3.93145161290324,8.99954371132246,-0.115600711661823,-5.06809209841922
Ben Johnson,2022,1092,4.94505494505496,9.39652740063262,0.0463011502399154,-4.45147245557766
Nathaniel Hackett,2022,582,8.93470790378008,9.22935881237484,-0.152264326782833,-0.294650908594759
Luke Getsy,2022,993,12.3867069486405,8.9198176971799,-0.0816923870338359,3.46688925146059
Kellen Moore,2022,1243,10.9412711182623,9.42547335819517,0.00332007041142502,1.51579776006709
Parks Frazier,2022,508,6.10236220472441,8.79077674623022,-0.188708273602254,-2.68841454150581
Klint Kubiak,2022,496,13.9112903225807,9.23049073110545,-0.152961720156694,4.68079959147523
Eric Bieniemy,2023,1060,11.6037735849057,8.87545586001339,-0.144154317547427,2.72831772489226
Frank Reich,2023,530,11.6981132075472,8.43301780337363,-0.190001504727692,3.26509540417355
Bobby Slowik,2023,1174,2.64054514480409,8.86721943520577,-0.0501482725953386,-6.22667429040168
Nathaniel Hackett,2023,1053,9.11680911680911,8.45218707766678,-0.297866456236041,0.664622039142332
Matt Canada,2023,655,12.3664122137405,8.60570255204865,-0.159900437959449,3.76070966169182
Arthur Smith,2023,1092,5.95238095238097,8.91803988778363,-0.12024077541287,-2.96565893540267
Matt LaFleur,2023,1168,15.582191780822,9.20515530379903,0.0380202614812328,6.37703647702292
Kevin Stefanski,2023,1257,7.71678599840891,8.99406487982374,-0.196505762273616,-1.27727888141482
Zac Taylor,2023,1048,17.9389312977099,9.18219544807492,-0.0520928820856413,8.75673584963498
Mike Kafka,2023,1057,14.8533585619678,8.48773533699536,-0.207701060739448,6.36562322497248
Josh McDaniels,2023,464,3.01724137931035,9.07568049713456,-0.160535290092631,-6.05843911782421
Andy Reid,2023,1354,15.4357459379616,9.19310134987552,-0.0285969784516333,6.24264458808607
Sean McVay,2023,1149,3.91644908616186,9.27139320872802,0.0377570325447921,-5.35494412256616
Luke Getsy,2023,1097,11.3035551504102,9.25177161368722,-0.0756938457981416,2.051783536723
Mike McCarthy,2023,1211,8.42279108175062,9.47907826425639,0.0678919071414683,-1.05628718250576
Todd Monken,2023,1200,11.8333333333333,9.51773955284928,0.0178838009717099,2.31559378048405
Press Taylor,2023,1114,10.5026929982047,9.14495004373611,-0.112236153513287,1.35774295446854
