game_id,season,coach,posteam,ydstogo,yardline_100,go_boost,verdict,went,correct
2018_01_ATL_PHI,2018,Dan Quinn,ATL,1,1,6.349068712075933,should go,1,1
2018_01_ATL_PHI,2018,Doug Pederson,PHI,18,65,-4.792770778136523,should kick,0,1
2018_01_ATL_PHI,2018,Dan Quinn,ATL,19,89,-6.949541332231241,should kick,0,1
2018_01_ATL_PHI,2018,Doug Pederson,PHI,8,8,-2.6298465581554353,should kick,0,1
2018_01_ATL_PHI,2018,Dan Quinn,ATL,17,34,-5.9041078550589985,should kick,0,1
2018_01_ATL_PHI,2018,Doug Pederson,PHI,8,69,-1.6736874823275572,should kick,0,1
2018_01_ATL_PHI,2018,Doug Pederson,PHI,9,58,-1.6455141630074999,should kick,0,1
2018_01_ATL_PHI,2018,Dan Quinn,ATL,16,74,-9.087316447286076,should kick,0,1
2018_01_ATL_PHI,2018,Doug Pederson,PHI,6,80,-2.1780358226364482,should kick,0,1
2018_01_ATL_PHI,2018,Doug Pederson,PHI,14,79,-2.2224005304415373,should kick,0,1
2018_01_ATL_PHI,2018,Dan Quinn,ATL,14,71,-9.82074193102928,should kick,0,1
2018_01_BUF_BAL,2018,Sean McDermott,BUF,14,72,-1.8722591654289953,should kick,0,1
2018_01_BUF_BAL,2018,John Harbaugh,BAL,9,74,-1.6430135892088416,should kick,0,1
2018_01_CHI_GB,2018,Mike McCarthy,GB,10,63,-2.553946127409834,should kick,0,1
2018_01_CHI_GB,2018,Mike McCarthy,GB,1,66,1.778843539676711,should go,0,0
2018_01_CHI_GB,2018,Matt Nagy,CHI,6,81,-1.885450824995405,should kick,0,1
2018_01_CHI_GB,2018,Mike McCarthy,GB,18,73,-3.6414447323807444,should kick,0,1
2018_01_CHI_GB,2018,Matt Nagy,CHI,5,74,-1.7129579153200791,should kick,0,1
2018_01_CHI_GB,2018,Matt Nagy,CHI,9,15,-3.029158991625691,should kick,0,1
2018_01_CHI_GB,2018,Matt Nagy,CHI,1,66,2.518620459975518,should go,0,0
2018_01_CHI_GB,2018,Matt Nagy,CHI,2,14,-3.0884404046732428,should kick,0,1
2018_01_CHI_GB,2018,Matt Nagy,CHI,10,54,2.6872696911243943,should go,1,1
2018_01_CIN_IND,2018,Marvin Lewis,CIN,12,24,-2.5392680359981656,should kick,0,1
2018_01_CIN_IND,2018,Frank Reich,IND,18,83,-7.603238345960844,should kick,0,1
2018_01_CIN_IND,2018,Marvin Lewis,CIN,18,75,-4.537877679820229,should kick,0,1
2018_01_CIN_IND,2018,Frank Reich,IND,14,37,-3.4759581270134676,should kick,0,1
2018_01_CIN_IND,2018,Frank Reich,IND,2,67,5.231602648364758,should go,0,0
2018_01_CIN_IND,2018,Marvin Lewis,CIN,10,21,-7.303846410347036,should kick,0,1
2018_01_DAL_CAR,2018,Jason Garrett,DAL,22,87,-5.521756888717732,should kick,0,1
2018_01_DAL_CAR,2018,Jason Garrett,DAL,10,86,-3.6148124647358557,should kick,0,1
2018_01_DAL_CAR,2018,Jason Garrett,DAL,11,76,-2.2854339366016054,should kick,0,1
2018_01_DAL_CAR,2018,Ron Rivera,CAR,7,67,-2.132353339612536,should kick,0,1
2018_01_DAL_CAR,2018,Ron Rivera,CAR,21,58,-3.7087977215132018,should kick,0,1
2018_01_DAL_CAR,2018,Ron Rivera,CAR,21,75,-6.260812151883921,should kick,0,1
2018_01_HOU_NE,2018,Bill Belichick,NE,3,49,1.6707403800036102,should go,0,0
2018_01_HOU_NE,2018,Bill O'Brien,HOU,6,43,1.6701667598021774,should go,0,0
2018_01_HOU_NE,2018,Bill O'Brien,HOU,17,24,-3.73110027635124,should kick,0,1
2018_01_HOU_NE,2018,Bill O'Brien,HOU,14,19,-2.4467904159188922,should kick,0,1
2018_01_JAX_NYG,2018,Doug Marrone,JAX,8,21,-1.9140881904661677,should kick,0,1
2018_01_JAX_NYG,2018,Pat Shurmur,NYG,9,9,-4.208521338087307,should kick,0,1
2018_01_JAX_NYG,2018,Doug Marrone,JAX,20,21,-6.994499413173183,should kick,0,1
2018_01_JAX_NYG,2018,Pat Shurmur,NYG,9,74,-3.3235944683397327,should kick,0,1
2018_01_JAX_NYG,2018,Doug Marrone,JAX,19,84,-6.48458554145307,should kick,0,1
2018_01_JAX_NYG,2018,Pat Shurmur,NYG,2,38,5.216466651758078,should go,1,1
2018_01_JAX_NYG,2018,Pat Shurmur,NYG,10,75,-2.415300670831036,should kick,0,1
2018_01_JAX_NYG,2018,Doug Marrone,JAX,3,44,2.3322245234752126,should go,0,0
2018_01_JAX_NYG,2018,Doug Marrone,JAX,7,63,-2.7938569113912126,should kick,0,1
2018_01_JAX_NYG,2018,Doug Marrone,JAX,6,71,-2.6489771016869668,should kick,0,1
2018_01_JAX_NYG,2018,Pat Shurmur,NYG,5,69,1.84500635291249,should go,0,0
2018_01_JAX_NYG,2018,Doug Marrone,JAX,7,61,-4.1865829206640175,should kick,0,1
2018_01_JAX_NYG,2018,Pat Shurmur,NYG,6,36,5.7124661534447565,should go,1,1
2018_01_KC_LAC,2018,Anthony Lynn,LAC,1,66,2.2668216099435257,should go,0,0
2018_01_KC_LAC,2018,Anthony Lynn,LAC,2,21,4.049844619792892,should go,0,0
2018_01_KC_LAC,2018,Andy Reid,KC,2,28,4.466694771327207,should go,0,0
2018_01_KC_LAC,2018,Anthony Lynn,LAC,14,79,-4.112542151744137,should kick,0,1
2018_01_LA_OAK,2018,Sean McVay,LA,2,67,2.058993179036994,should go,0,0
2018_01_LA_OAK,2018,Sean McVay,LV,18,93,-4.955574862082813,should kick,0,1
2018_01_LA_OAK,2018,Sean McVay,LA,16,28,-3.7651215573043073,should kick,0,1
2018_01_LA_OAK,2018,Sean McVay,LA,2,2,2.2139795568925202,should go,0,0
2018_01_LA_OAK,2018,Sean McVay,LA,8,10,-3.2226128484464933,should kick,0,1
2018_01_LA_OAK,2018,Sean McVay,LV,10,63,-4.677363451564409,should kick,0,1
2018_01_NYJ_DET,2018,Matt Patricia,DET,12,80,-1.904934458453189,should kick,0,1
2018_01_NYJ_DET,2018,Todd Bowles,NYJ,6,17,-4.284084003105798,should kick,0,1
2018_01_NYJ_DET,2018,Matt Patricia,DET,14,37,-4.137408890689953,should kick,0,1
2018_01_NYJ_DET,2018,Todd Bowles,NYJ,10,40,-1.8981144824083696,should kick,0,1
2018_01_PIT_CLE,2018,Mike Tomlin,PIT,9,57,-1.7609538659304147,should kick,0,1
2018_01_PIT_CLE,2018,Hue Jackson,CLE,9,75,-2.809420272257107,should kick,0,1
2018_01_PIT_CLE,2018,Hue Jackson,CLE,10,74,-3.477974514095833,should kick,0,1
2018_01_PIT_CLE,2018,Hue Jackson,CLE,20,47,-2.0644784216742593,should kick,0,1
2018_01_PIT_CLE,2018,Hue Jackson,CLE,17,86,-2.271473547575051,should kick,0,1
2018_01_PIT_CLE,2018,Mike Tomlin,PIT,8,81,-2.627469646318714,should kick,0,1
2018_01_PIT_CLE,2018,Mike Tomlin,PIT,9,68,-4.104263656612939,should kick,0,1
2018_01_SEA_DEN,2018,Vance Joseph,DEN,6,61,-1.6172630122913145,should kick,0,1
2018_01_SEA_DEN,2018,Pete Carroll,SEA,17,17,-8.352531686731618,should kick,0,1
2018_01_SEA_DEN,2018,Pete Carroll,SEA,9,74,-1.526016435627514,should kick,0,1
2018_01_SEA_DEN,2018,Pete Carroll,SEA,1,75,2.56432437013743,should go,0,0
2018_01_SEA_DEN,2018,Vance Joseph,DEN,11,70,-4.066305023314454,should kick,0,1
2018_01_SEA_DEN,2018,Vance Joseph,DEN,10,35,-2.2832680644042647,should kick,0,1
2018_01_SEA_DEN,2018,Pete Carroll,SEA,16,70,-3.1635886499563393,should kick,0,1
2018_01_SEA_DEN,2018,Pete Carroll,SEA,14,82,-2.965160722889737,should kick,0,1
2018_01_SF_MIN,2018,Mike Zimmer,MIN,6,30,1.6838231362436007,should go,0,0
2018_01_SF_MIN,2018,Kyle Shanahan,SF,15,80,-2.7100079375767585,should kick,0,1
2018_01_SF_MIN,2018,Kyle Shanahan,SF,11,24,-1.5828338590638285,should kick,0,1
2018_01_SF_MIN,2018,Mike Zimmer,MIN,19,65,-3.4076499261398996,should kick,0,1
2018_01_SF_MIN,2018,Mike Zimmer,MIN,9,74,-1.572380947650498,should kick,0,1
2018_01_TB_NO,2018,Sean Payton,NO,3,17,1.5353070550692904,should go,0,0
2018_01_TB_NO,2018,Dirk Koetter,TB,7,15,-2.428177865908715,should kick,0,1
2018_01_TB_NO,2018,Sean Payton,NO,11,76,-2.6954488179705915,should kick,0,1
2018_01_TB_NO,2018,Dirk Koetter,TB,18,18,-4.366032330272396,should kick,0,1
2018_01_TB_NO,2018,Sean Payton,NO,1,66,2.833031761979443,should go,0,0
2018_01_TB_NO,2018,Dirk Koetter,TB,1,66,1.7753062444575973,should go,0,0
2018_01_TB_NO,2018,Sean Payton,NO,3,68,1.655590562737419,should go,0,0
2018_01_TEN_MIA,2018,Mike Vrabel,TEN,3,55,1.611428904441603,should go,0,0
2018_01_TEN_MIA,2018,Adam Gase,MIA,1,15,1.5889711020477648,should go,1,1
2018_01_TEN_MIA,2018,Adam Gase,MIA,3,68,-1.6369880208726761,should kick,0,1
2018_01_TEN_MIA,2018,Mike Vrabel,TEN,4,45,4.5183436029226804,should go,0,0
2018_01_TEN_MIA,2018,Adam Gase,MIA,5,9,-3.1075301946602796,should kick,0,1
2018_01_TEN_MIA,2018,Adam Gase,MIA,10,12,-3.205541096799114,should kick,0,1
2018_01_WAS_ARI,2018,Jay Gruden,WAS,26,46,-3.46475221476672,should kick,0,1
2018_01_WAS_ARI,2018,Steve Wilks,ARI,1,60,2.4490829535071423,should go,0,0
2018_01_WAS_ARI,2018,Jay Gruden,WAS,1,50,1.6976099188077076,should go,1,1
2018_01_WAS_ARI,2018,Jay Gruden,WAS,14,96,-2.3918656769077784,should kick,0,1
2018_02_ARI_LA,2018,Sean McVay,LA,10,60,-1.685395720658056,should kick,0,1
2018_02_BAL_CIN,2018,John Harbaugh,BAL,10,75,-3.412316919036773,should kick,0,1
2018_02_BAL_CIN,2018,Marvin Lewis,CIN,16,75,-5.666873453493398,should kick,0,1
2018_02_BAL_CIN,2018,John Harbaugh,BAL,14,79,-1.8993629371676424,should kick,0,1
2018_02_BAL_CIN,2018,Marvin Lewis,CIN,20,69,-3.5959644450528683,should kick,0,1
2018_02_BAL_CIN,2018,Marvin Lewis,CIN,12,65,-3.380874406394241,should kick,0,1
2018_02_BAL_CIN,2018,John Harbaugh,BAL,2,44,2.3989322638610684,should go,1,1
2018_02_BAL_CIN,2018,Marvin Lewis,CIN,4,10,-3.7785014577759846,should kick,0,1
2018_02_CAR_ATL,2018,Ron Rivera,CAR,20,85,-4.438059523533289,should kick,0,1
2018_02_CAR_ATL,2018,Dan Quinn,ATL,11,64,-3.398954160495915,should kick,0,1
2018_02_CAR_ATL,2018,Ron Rivera,CAR,4,33,-1.8929343085684003,should kick,1,0
2018_02_CAR_ATL,2018,Ron Rivera,CAR,14,68,-4.37471455547635,should kick,0,1
2018_02_CAR_ATL,2018,Ron Rivera,CAR,2,90,1.9522487143837113,should go,0,0
2018_02_CLE_NO,2018,Sean Payton,NO,12,12,-3.631111711838353,should kick,0,1
2018_02_CLE_NO,2018,Hue Jackson,CLE,1,37,1.5143742611499034,should go,1,1
2018_02_CLE_NO,2018,Sean Payton,NO,18,26,-5.046246954047651,should kick,0,1
2018_02_CLE_NO,2018,Hue Jackson,CLE,10,21,-4.585479737412718,should kick,0,1
2018_02_CLE_NO,2018,Sean Payton,NO,1,66,5.890740173940223,should go,0,0
2018_02_CLE_NO,2018,Hue Jackson,CLE,6,26,1.9096228112095992,should go,0,0
2018_02_CLE_NO,2018,Hue Jackson,CLE,13,78,-4.145967200432066,should kick,0,1
2018_02_CLE_NO,2018,Sean Payton,NO,15,70,-3.2309843900707236,should kick,0,1
2018_02_CLE_NO,2018,Hue Jackson,CLE,5,47,9.261963194821936,should go,1,1
2018_02_DET_SF,2018,Matt Patricia,DET,2,48,2.5576932776435637,should go,0,0
2018_02_DET_SF,2018,Kyle Shanahan,SF,27,27,-2.8081217678307624,should kick,0,1
2018_02_DET_SF,2018,Matt Patricia,DET,3,68,1.5349313853990298,should go,0,0
2018_02_DET_SF,2018,Kyle Shanahan,SF,18,24,-2.461726294486255,should kick,0,1
2018_02_DET_SF,2018,Matt Patricia,DET,2,55,2.8084006014124583,should go,0,0
2018_02_DET_SF,2018,Kyle Shanahan,SF,19,96,-4.793412234203287,should kick,0,1
2018_02_DET_SF,2018,Matt Patricia,DET,17,25,-1.7892168356832772,should kick,0,1
2018_02_DET_SF,2018,Matt Patricia,DET,6,47,1.696328995326507,should go,0,0
2018_02_DET_SF,2018,Kyle Shanahan,SF,11,76,-1.780059565051506,should kick,0,1
2018_02_DET_SF,2018,Kyle Shanahan,SF,18,60,-13.511204305280211,should kick,0,1
2018_02_HOU_TEN,2018,Bill O'Brien,HOU,14,67,-3.653324524848378,should kick,0,1
2018_02_HOU_TEN,2018,Mike Vrabel,TEN,6,66,-1.6225087471890887,should kick,1,0
2018_02_HOU_TEN,2018,Bill O'Brien,HOU,12,36,-1.9069322404730304,should kick,0,1
2018_02_HOU_TEN,2018,Bill O'Brien,HOU,1,79,2.5582011357146772,should go,0,0
2018_02_HOU_TEN,2018,Mike Vrabel,TEN,29,87,-6.567737067656754,should kick,0,1
2018_02_HOU_TEN,2018,Mike Vrabel,TEN,4,69,-1.9559889089364124,should kick,0,1
2018_02_HOU_TEN,2018,Bill O'Brien,HOU,14,38,-2.373455726071594,should kick,0,1
2018_02_HOU_TEN,2018,Bill O'Brien,HOU,16,16,-6.273536725582951,should kick,0,1
2018_02_HOU_TEN,2018,Mike Vrabel,TEN,18,83,-7.704825371378893,should kick,0,1
2018_02_HOU_TEN,2018,Mike Vrabel,TEN,6,24,-3.6215928636118444,should kick,0,1
2018_02_HOU_TEN,2018,Mike Vrabel,TEN,1,13,-4.877309427936771,should kick,0,1
2018_02_IND_WAS,2018,Jay Gruden,WAS,4,44,4.094937033097034,should go,0,0
2018_02_IND_WAS,2018,Jay Gruden,WAS,4,46,2.2150516620279226,should go,0,0
2018_02_IND_WAS,2018,Jay Gruden,WAS,4,31,2.375095787879433,should go,0,0
2018_02_IND_WAS,2018,Frank Reich,IND,2,64,2.078118468433665,should go,0,0
2018_02_IND_WAS,2018,Jay Gruden,WAS,15,68,-3.032193359351143,should kick,0,1
2018_02_IND_WAS,2018,Jay Gruden,WAS,5,53,2.07940212294952,should go,0,0
2018_02_IND_WAS,2018,Jay Gruden,WAS,4,9,3.6384183428985417,should go,0,0
2018_02_IND_WAS,2018,Frank Reich,IND,5,71,-2.1350048001895217,should kick,0,1
2018_02_IND_WAS,2018,Jay Gruden,WAS,21,31,-6.997272787093367,should kick,0,1
2018_02_KC_PIT,2018,Mike Tomlin,PIT,12,81,-3.627496563171295,should kick,0,1
2018_02_KC_PIT,2018,Mike Tomlin,PIT,13,78,-2.9291514292900276,should kick,0,1
2018_02_KC_PIT,2018,Andy Reid,KC,12,59,-3.3532605803162974,should kick,0,1
2018_02_KC_PIT,2018,Mike Tomlin,PIT,3,68,4.134963745637826,should go,0,0
2018_02_KC_PIT,2018,Mike Tomlin,PIT,3,13,2.1947478632649204,should go,1,1
2018_02_LAC_BUF,2018,Anthony Lynn,LAC,1,66,1.5303952642746421,should go,0,0
2018_02_LAC_BUF,2018,Sean McDermott,BUF,10,86,-2.286936085450117,should kick,0,1
2018_02_MIA_NYJ,2018,Todd Bowles,NYJ,11,86,-3.9827126657893563,should kick,0,1
2018_02_MIA_NYJ,2018,Adam Gase,MIA,23,73,-5.7745121483336606,should kick,0,1
2018_02_MIA_NYJ,2018,Todd Bowles,NYJ,13,78,-2.627172045707704,should kick,0,1
2018_02_MIA_NYJ,2018,Adam Gase,MIA,13,52,-2.8283328503833527,should kick,0,1
2018_02_MIA_NYJ,2018,Todd Bowles,NYJ,17,82,-1.761417470323079,should kick,0,1
2018_02_MIA_NYJ,2018,Todd Bowles,NYJ,3,63,1.8981983773491196,should go,0,0
2018_02_MIA_NYJ,2018,Adam Gase,MIA,10,75,-2.5378562884773137,should kick,0,1
2018_02_MIN_GB,2018,Mike McCarthy,GB,14,52,-2.906186929661292,should kick,0,1
2018_02_MIN_GB,2018,Mike Zimmer,MIN,16,85,-4.320074299088084,should kick,0,1
2018_02_MIN_GB,2018,Mike McCarthy,GB,12,82,-5.69547062955964,should kick,0,1
2018_02_MIN_GB,2018,Mike McCarthy,GB,11,92,-4.1512365284093855,should kick,0,1
2018_02_MIN_GB,2018,Mike Zimmer,MIN,11,62,-1.7236929873471585,should kick,0,1
2018_02_MIN_GB,2018,Mike McCarthy,GB,14,22,-4.5330865056451675,should kick,0,1
2018_02_MIN_GB,2018,Mike McCarthy,GB,9,75,-3.816946002351995,should kick,0,1
2018_02_MIN_GB,2018,Mike McCarthy,GB,6,30,3.6593602847600715,should go,0,0
2018_02_MIN_GB,2018,Mike McCarthy,GB,15,18,-9.702283917825905,should kick,0,1
2018_02_NE_JAX,2018,Bill Belichick,NE,7,36,1.511989542515102,should go,0,0
2018_02_NE_JAX,2018,Bill Belichick,NE,2,67,2.216444879887336,should go,0,0
2018_02_NE_JAX,2018,Bill Belichick,NE,2,52,2.531574689647134,should go,0,0
2018_02_NE_JAX,2018,Bill Belichick,NE,10,11,-1.5162576108085024,should kick,0,1
2018_02_NE_JAX,2018,Doug Marrone,JAX,10,10,1.5639550516242995,should go,0,0
2018_02_NE_JAX,2018,Doug Marrone,JAX,9,74,-2.6125945517273985,should kick,0,1
2018_02_NE_JAX,2018,Bill Belichick,NE,1,82,2.442667473789787,should go,0,0
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,1,52,3.367217462050709,should go,0,0
2018_02_NYG_DAL,2018,Jason Garrett,DAL,7,19,-1.8106773536866627,should kick,0,1
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,2,55,1.978995951033205,should go,0,0
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,22,89,-2.6191073439518595,should kick,0,1
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,1,65,2.6028308250041987,should go,1,1
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,1,54,3.2252698371117994,should go,1,1
2018_02_NYG_DAL,2018,Jason Garrett,DAL,10,62,-2.2115591651122313,should kick,0,1
2018_02_NYG_DAL,2018,Jason Garrett,DAL,6,11,-2.2822726371206414,should kick,0,1
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,10,10,-2.7375163043653714,should kick,0,1
2018_02_NYG_DAL,2018,Jason Garrett,DAL,15,80,-4.169286788326021,should kick,0,1
2018_02_NYG_DAL,2018,Pat Shurmur,NYG,19,73,-1.8368071719441534,should kick,0,1
2018_02_OAK_DEN,2018,Jon Gruden,LV,8,69,-2.854265891352786,should kick,0,1
2018_02_OAK_DEN,2018,Vance Joseph,DEN,1,66,3.188440446770946,should go,0,0
2018_02_OAK_DEN,2018,Jon Gruden,LV,10,28,-2.6746266377292383,should kick,0,1
2018_02_OAK_DEN,2018,Vance Joseph,DEN,12,66,-1.9240176795684016,should kick,0,1
2018_02_OAK_DEN,2018,Jon Gruden,LV,1,33,3.809724971540207,should go,1,1
2018_02_OAK_DEN,2018,Vance Joseph,DEN,1,1,10.297293771960383,should go,1,1
2018_02_OAK_DEN,2018,Jon Gruden,LV,5,49,3.9701535361734153,should go,0,0
2018_02_PHI_TB,2018,Doug Pederson,PHI,26,72,-4.2034921275755535,should kick,0,1
2018_02_PHI_TB,2018,Dirk Koetter,TB,16,75,-5.299896467169068,should kick,0,1
2018_02_PHI_TB,2018,Doug Pederson,PHI,8,45,1.56603494809458,should go,0,0
2018_02_PHI_TB,2018,Dirk Koetter,TB,10,53,-3.311032887502685,should kick,0,1
2018_02_PHI_TB,2018,Doug Pederson,PHI,1,17,1.9754200108742292,should go,1,1
2018_02_PHI_TB,2018,Doug Pederson,PHI,4,49,2.1244545758614675,should go,1,1
2018_02_PHI_TB,2018,Doug Pederson,PHI,1,6,2.397781923397308,should go,1,1
2018_02_SEA_CHI,2018,Pete Carroll,SEA,2,44,3.316335443593166,should go,0,0
2018_02_SEA_CHI,2018,Matt Nagy,CHI,1,52,1.885362812695679,should go,1,1
2018_02_SEA_CHI,2018,Pete Carroll,SEA,14,91,-1.5115627465639547,should kick,0,1
2018_02_SEA_CHI,2018,Pete Carroll,SEA,26,59,-2.7461872102488902,should kick,0,1
2018_02_SEA_CHI,2018,Matt Nagy,CHI,18,69,-3.9734646837000454,should kick,0,1
2018_03_BUF_MIN,2018,Sean McDermott,BUF,1,1,19.431450211429237,should go,1,1
2018_03_CHI_ARI,2018,Matt Nagy,CHI,21,28,-5.390782965813024,should kick,0,1
2018_03_CHI_ARI,2018,Steve Wilks,ARI,9,67,-2.569820290370839,should kick,0,1
2018_03_CHI_ARI,2018,Matt Nagy,CHI,2,2,2.759374325176939,should go,0,0
2018_03_CHI_ARI,2018,Steve Wilks,ARI,23,88,-7.445229542124188,should kick,0,1
2018_03_CHI_ARI,2018,Matt Nagy,CHI,1,19,4.304115054786983,should go,1,1
2018_03_CHI_ARI,2018,Matt Nagy,CHI,8,23,-3.4931865394281,should kick,0,1
2018_03_CHI_ARI,2018,Matt Nagy,CHI,1,25,2.6014589604472005,should go,0,0
2018_03_CHI_ARI,2018,Steve Wilks,ARI,5,45,4.396681503726352,should go,1,1
2018_03_CIN_CAR,2018,Marvin Lewis,CIN,16,58,-2.738804128268743,should kick,0,1
2018_03_CIN_CAR,2018,Ron Rivera,CAR,9,45,-1.5696741929706715,should kick,0,1
2018_03_CIN_CAR,2018,Ron Rivera,CAR,5,64,-1.9836055281301945,should kick,0,1
2018_03_CIN_CAR,2018,Marvin Lewis,CIN,20,35,-2.9356536128496744,should kick,0,1
2018_03_CIN_CAR,2018,Ron Rivera,CAR,19,47,-4.94770284276157,should kick,0,1
2018_03_DAL_SEA,2018,Jason Garrett,DAL,2,58,1.7684010373161585,should go,0,0
2018_03_DAL_SEA,2018,Pete Carroll,SEA,4,45,2.5569702328748667,should go,0,0
2018_03_DAL_SEA,2018,Jason Garrett,DAL,9,79,-4.280612104836773,should kick,0,1
2018_03_DAL_SEA,2018,Pete Carroll,SEA,6,65,-1.6917651756266916,should kick,0,1
2018_03_DAL_SEA,2018,Jason Garrett,DAL,9,79,-4.301840396292239,should kick,0,1
2018_03_DAL_SEA,2018,Jason Garrett,DAL,2,31,2.4844465510150124,should go,0,0
2018_03_DAL_SEA,2018,Jason Garrett,DAL,9,74,-1.6513032351006984,should kick,0,1
2018_03_DAL_SEA,2018,Pete Carroll,SEA,6,80,-1.7982217105647513,should kick,0,1
2018_03_DAL_SEA,2018,Pete Carroll,SEA,17,69,-3.4724529164620876,should kick,0,1
2018_03_DEN_BAL,2018,John Harbaugh,BAL,13,87,-5.010542140675667,should kick,0,1
2018_03_DEN_BAL,2018,John Harbaugh,BAL,1,34,5.462931798633186,should go,0,0
2018_03_DEN_BAL,2018,Vance Joseph,DEN,9,62,-3.351104822958745,should kick,0,1
2018_03_DEN_BAL,2018,Vance Joseph,DEN,7,89,-1.7036835359816427,should kick,0,1
2018_03_DEN_BAL,2018,Vance Joseph,DEN,1,66,2.957914026342973,should go,0,0
2018_03_DEN_BAL,2018,Vance Joseph,DEN,28,52,-3.517036185565509,should kick,0,1
2018_03_DEN_BAL,2018,John Harbaugh,BAL,11,66,-3.966379172109069,should kick,0,1
2018_03_GB_WAS,2018,Jay Gruden,WAS,9,77,-3.294654697110133,should kick,0,1
2018_03_GB_WAS,2018,Mike McCarthy,GB,3,70,1.788556635814631,should go,0,0
2018_03_GB_WAS,2018,Mike McCarthy,GB,16,23,-2.1964516688447064,should kick,0,1
2018_03_GB_WAS,2018,Mike McCarthy,GB,2,43,4.796599638826493,should go,1,1
2018_03_GB_WAS,2018,Jay Gruden,WAS,16,45,-3.533680772578185,should kick,0,1
2018_03_GB_WAS,2018,Jay Gruden,WAS,10,65,-2.392012963726309,should kick,0,1
2018_03_GB_WAS,2018,Mike McCarthy,GB,5,54,2.216332291145044,should go,0,0
2018_03_IND_PHI,2018,Frank Reich,IND,11,71,-3.1677314016550717,should kick,0,1
2018_03_IND_PHI,2018,Doug Pederson,PHI,2,58,1.6949871672126804,should go,0,0
2018_03_IND_PHI,2018,Doug Pederson,PHI,15,15,-6.5238609432602175,should kick,0,1
2018_03_IND_PHI,2018,Frank Reich,IND,18,71,-3.471965812230446,should kick,0,1
2018_03_IND_PHI,2018,Frank Reich,IND,2,28,2.166663888682513,should go,1,1
2018_03_IND_PHI,2018,Frank Reich,IND,6,13,-2.9137909385249516,should kick,0,1
2018_03_IND_PHI,2018,Doug Pederson,PHI,6,6,-4.229100450324963,should kick,0,1
2018_03_IND_PHI,2018,Frank Reich,IND,7,10,-4.918298457452098,should kick,0,1
2018_03_IND_PHI,2018,Frank Reich,IND,3,4,4.74279197072632,should go,1,1
2018_03_LAC_LA,2018,Anthony Lynn,LAC,5,71,-1.8132148715574836,should kick,0,1
2018_03_NE_DET,2018,Bill Belichick,NE,4,52,2.206969024354699,should go,0,0
2018_03_NE_DET,2018,Matt Patricia,DET,1,21,5.832195575243898,should go,0,0
2018_03_NE_DET,2018,Bill Belichick,NE,2,67,2.009176685739711,should go,0,0
2018_03_NE_DET,2018,Matt Patricia,DET,7,7,-1.9326280270652973,should kick,0,1
2018_03_NE_DET,2018,Matt Patricia,DET,5,14,-2.068405008569485,should kick,0,1
2018_03_NO_ATL,2018,Sean Payton,NO,1,70,2.8799734533780597,should go,0,0
2018_03_NO_ATL,2018,Sean Payton,NO,8,44,1.8057101327974112,should go,0,0
2018_03_NO_ATL,2018,Dan Quinn,ATL,13,72,-3.817486251135782,should kick,0,1
2018_03_NO_ATL,2018,Sean Payton,NO,15,61,-3.323261215550577,should kick,0,1
2018_03_NO_ATL,2018,Dan Quinn,ATL,13,56,-4.220096040740895,should kick,0,1
2018_03_NO_ATL,2018,Sean Payton,NO,1,1,15.070160721936032,should go,1,1
2018_03_NYG_HOU,2018,Bill O'Brien,HOU,5,5,2.303308431167117,should go,0,0
2018_03_NYG_HOU,2018,Pat Shurmur,NYG,9,26,-1.7651272162828802,should kick,0,1
2018_03_NYG_HOU,2018,Bill O'Brien,HOU,9,74,-1.9531778380383558,should kick,0,1
2018_03_NYG_HOU,2018,Pat Shurmur,NYG,11,12,-2.6020932672191854,should kick,0,1
2018_03_NYG_HOU,2018,Pat Shurmur,NYG,5,63,-1.8548203968596133,should kick,0,1
2018_03_NYG_HOU,2018,Pat Shurmur,NYG,19,84,-6.337804249864199,should kick,0,1
2018_03_NYG_HOU,2018,Pat Shurmur,NYG,19,76,-5.055819501801917,should kick,0,1
2018_03_NYJ_CLE,2018,Hue Jackson,CLE,8,73,-2.4070480529080007,should kick,0,1
2018_03_NYJ_CLE,2018,Todd Bowles,NYJ,14,75,-4.370028594984088,should kick,0,1
2018_03_NYJ_CLE,2018,Todd Bowles,NYJ,7,96,-1.9265278323680024,should kick,0,1
2018_03_NYJ_CLE,2018,Todd Bowles,NYJ,16,74,-4.741339021940883,should kick,0,1
2018_03_NYJ_CLE,2018,Hue Jackson,CLE,7,69,-2.310886582046906,should kick,0,1
2018_03_NYJ_CLE,2018,Hue Jackson,CLE,15,80,-2.814971447097736,should kick,0,1
2018_03_NYJ_CLE,2018,Todd Bowles,NYJ,13,94,-4.173128196227671,should kick,0,1
2018_03_NYJ_CLE,2018,Todd Bowles,NYJ,11,62,-4.128085865708531,should kick,0,1
2018_03_NYJ_CLE,2018,Hue Jackson,CLE,4,45,3.566503232829338,should go,0,0
