season,team,avail_off,avail_def
2015,ARI,0.8583615341229556,0.895530303030303
2015,ATL,0.8902793434979627,0.8549419747234777
2015,BAL,0.6926426426426425,0.9778998299986923
2015,BUF,0.7764730713728873,0.7645205542108537
2015,CAR,0.881434562714754,0.8670603308996708
2015,CHI,0.6688443298428703,0.6866827326254534
2015,CIN,0.9060807264515924,0.9338703938361341
2015,CLE,0.8260157273918746,0.850127169359665
2015,DAL,0.7660430056024188,0.899544762403818
2015,DEN,0.8122306281204121,0.9173998128592434
2015,DET,0.8374384547091379,0.7204321227890446
2015,GB,0.8307213588679722,0.9186844368380926
2015,HOU,0.7534448202430165,0.8518821603927987
2015,IND,0.8092062185642432,0.8216161288646472
2015,JAX,0.7590136354540089,0.8796756973979855
2015,KC,0.7409171914351758,0.8247897420008804
2015,MIA,0.8098115526423598,0.796333780141563
2015,MIN,0.9512189514486623,0.8000253969323747
2015,NE,0.6288575557653406,0.8227383156099768
2015,NO,0.8813596206656977,0.6935621876919807
2015,NYG,0.813154260114921,0.7574254197611685
2015,NYJ,0.8238551044836572,0.8954010088569738
2015,OAK,0.9370300266003081,0.8303071196344914
2015,PHI,0.8381370891902957,0.85567145928158
2015,PIT,0.839177552360797,0.8945136930409485
2015,SD,0.6554980430806246,0.8116700948383517
2015,SEA,0.7782920564490895,0.8857706060108813
2015,SF,0.6949140940989804,0.7867863565947579
2015,STL,0.7332508250825084,0.7512017710309928
2015,TB,0.7413101362303465,0.7431774814824453
2015,TEN,0.6925897907218548,0.8291762178233248
2015,WAS,0.7446666835089225,0.6997415321636232
2016,ARI,0.7220209139231568,0.8472577018575285
2016,ATL,0.9280751327509279,0.6716466433304248
2016,BAL,0.761066891341715,0.7263212870093891
2016,BUF,0.7805875286088115,0.8104020461616445
2016,CAR,0.8281325501734189,0.7242667836471369
2016,CHI,0.5593448930867518,0.6740132411633167
2016,CIN,0.84242735768904,0.945019356312134
2016,CLE,0.760050676286038,0.7377617608026968
2016,DAL,0.8178600588706767,0.7289676104386674
2016,DEN,0.7401962218435186,0.9074668533587499
2016,DET,0.8576218943902228,0.8094859726210045
2016,GB,0.8101438608779308,0.8024745815639673
2016,HOU,0.8655096544627817,0.7134391227532254
2016,IND,0.7983530630285047,0.6463162160995457
2016,JAX,0.7967784475241947,0.8881467978841858
2016,KC,0.8948701467489121,0.8035257220497877
2016,LA,0.8644620077648364,0.8669062538395381
2016,MIA,0.7189524299520128,0.6859818716787188
2016,MIN,0.647729986619085,0.9361937614500038
2016,NE,0.79926673067148,0.9141893752914886
2016,NO,0.8875717744893655,0.6449400030023283
2016,NYG,0.8866133986508306,0.8211827528424688
2016,NYJ,0.6424646912266222,0.8477064220183484
2016,OAK,0.9049428577920159,0.7832934912242194
2016,PHI,0.7885070455024187,0.8711726881581277
2016,PIT,0.7173669892043516,0.7758592504221397
2016,SD,0.8145652948009082,0.6344391981146776
2016,SEA,0.7933298135708126,0.8668536901165301
2016,SF,0.7005774643693852,0.7006262296052261
2016,TB,0.802184395581839,0.8342100313669816
2016,TEN,0.729089932697268,0.8966988103131012
2016,WAS,0.8146535805858933,0.7427744814108449
2017,ARI,0.6286815610401223,0.8100146661175001
2017,ATL,0.9105367596439663,0.9628559598649056
2017,BAL,0.7380209081715923,0.7943841978965874
2017,BUF,0.7585962719559909,0.9069003767706154
2017,CAR,0.8443290312602801,0.9149236919047065
2017,CHI,0.6597994112705208,0.6451241573208187
2017,CIN,0.7593004164664423,0.8427888936246166
2017,CLE,0.850478653465616,0.8221284587591963
2017,DAL,0.8689256364667104,0.8757260250003837
2017,DEN,0.7778454394683222,0.8418416683086457
2017,DET,0.8051830311402829,0.8230832756527552
2017,GB,0.6573137681598836,0.7395078856808621
2017,HOU,0.712590222202552,0.7169022300673612
2017,IND,0.6847363148644559,0.6736081306477306
2017,JAX,0.7610214794346876,0.9806505776126703
2017,KC,0.7240954745050616,0.6944498685809987
2017,LA,0.916967116035333,0.781430583025818
2017,LAC,0.889276880547068,0.9695332757130509
2017,MIA,0.6779999134375791,0.7046104854616768
2017,MIN,0.7604362688802477,0.9620948863696953
2017,NE,0.6989046899617483,0.8456266914883258
2017,NO,0.8480719184449687,0.7366361771926945
2017,NYG,0.5825552728416309,0.7593917185500813
2017,NYJ,0.732790636017738,0.9457933833395145
2017,OAK,0.9097848070250683,0.8027319799314269
2017,PHI,0.7868682254472287,0.8594032649227219
2017,PIT,0.8811979568625664,0.8959768183193434
2017,SEA,0.7320246490408445,0.6809841812606368
2017,SF,0.7224768205772651,0.6132201341299212
2017,TB,0.8084201229096925,0.7602377334790741
2017,TEN,0.88590446658436,0.9448776230202974
2017,WAS,0.6749520988969969,0.6717874618469555
2018,ARI,0.5730969036905432,0.8132800026778235
2018,ATL,0.8072685212239699,0.722262350467603
2018,BAL,0.7974914424324121,0.9239213440270878
2018,BUF,0.7946012392413543,0.9343070206502616
2018,CAR,0.7438732366657586,0.9667039275044653
2018,CHI,0.7902653604688399,0.8847702929292316
2018,CIN,0.6416352509282953,0.8422591454268619
2018,CLE,0.7666943761575226,0.8333301633355547
2018,DAL,0.7384356555369432,0.8687856997198207
2018,DEN,0.6326677065959648,0.8905485708918387
2018,DET,0.7887281518645265,0.8746069382868504
2018,GB,0.8201234415166804,0.6939198876923207
2018,HOU,0.7857940758185492,0.8318613758633946
2018,IND,0.6954889224415207,0.7739378793506052
2018,JAX,0.5865936562903925,0.9193369059653579
2018,KC,0.7984041760376415,0.8679317309118338
2018,LA,0.92481336651262,0.9234139327423482
2018,LAC,0.9086149348607012,0.7922028802908051
2018,MIA,0.7784130492076043,0.8634352502254705
2018,MIN,0.8051112638026399,0.7371259461469557
2018,NE,0.926956227345844,0.9329831766817781
2018,NO,0.7708766569765797,0.8742076227114631
2018,NYG,0.68102989277793,0.7784466933179258
2018,NYJ,0.727738239683632,0.7549623644628185
2018,OAK,0.7092398561535345,0.7688640890891851
2018,PHI,0.8847776937191965,0.6225957456225083
2018,PIT,0.7963207259270133,0.8336679550976758
2018,SEA,0.8161055114539751,0.7446148472861268
2018,SF,0.8081938617381742,0.7634218442387412
2018,TB,0.8747353318943021,0.5918611829108074
2018,TEN,0.8063458143257689,0.845244842030417
2018,WAS,0.6401023150475305,0.8669726158109581
2019,ARI,0.86829165342479,0.7596488576643017
2019,ATL,0.8038359654975373,0.8658240302143091
2019,BAL,0.8962230713904241,0.6561672022184087
2019,BUF,0.8253665697960062,0.9437992610605432
2019,CAR,0.8442037152952032,0.8501105652678637
2019,CHI,0.8009106347784777,0.8386856022765774
2019,CIN,0.7252451309406346,0.801472892934283
2019,CLE,0.7824568295376911,0.7137170013737721
2019,DAL,0.81651146389616,0.8000347089616465
2019,DEN,0.8213834456239124,0.7582671610185066
2019,DET,0.7674016180802169,0.7591851289694049
2019,GB,0.8840748998831002,0.936271832891066
2019,HOU,0.7274298253799071,0.7862130541596967
2019,IND,0.7983118783186822,0.8500109240416234
2019,JAX,0.8567556930873476,0.7454454384493522
2019,KC,0.8398183996210169,0.8855492961009882
2019,LA,0.7818070196475615,0.7279214837311803
2019,LAC,0.7883881693409377,0.8097739145744355
2019,MIA,0.656141718641719,0.6529068527909913
2019,MIN,0.8539190495603634,0.8890327295289376
2019,NE,0.7412322499322701,0.9427754549154924
2019,NO,0.8543998828325239,0.8811213207692857
2019,NYG,0.6833613433178122,0.7644019237675512
2019,NYJ,0.6165375579908977,0.6501006860912419
2019,OAK,0.754561873993017,0.6954802526974039
2019,PHI,0.8529064841810848,0.7586880359935463
2019,PIT,0.7610580798140544,0.8443989287375283
2019,SEA,0.81673802436302545,0.8541122832048674
2019,SF,0.7293027413528824,0.7133103360712508
2019,TB,0.9002969202783593,0.7511505184256416
2019,TEN,0.8181917543925371,0.8391213126340746
2019,WAS,0.6309328150901878,0.861252051289782
2020,ARI,0.8561633964928324,0.7531500516785137
2020,ATL,0.9003432108186842,0.818127432408295
2020,BAL,0.7844930950792479,0.7924358398562391
2020,BUF,0.7809497431443648,0.8201622593671561
2020,CAR,0.7483605741894124,0.6622359346117427
2020,CHI,0.7198464202747018,0.9037497479715256
2020,CIN,0.6595091689991057,0.6867263713096462
2020,CLE,0.7624551248797711,0.7819052990370672
2020,DAL,0.6088127099721039,0.6397106033638432
2020,DEN,0.7503221415269423,0.6737184475908574
2020,DET,0.8029074344559834,0.8233247323441709
2020,GB,0.8911847210205117,0.8487569964843029
2020,HOU,0.8176841061532132,0.706295548815973
2020,IND,0.85746704983861,0.8630914939361264
2020,JAX,0.756632685935199,0.6783095168430401
2020,KC,0.6626014800176705,0.8886407286493557
2020,LA,0.8673684396310973,0.8226307506554468
2020,LAC,0.8194971455919052,0.7652322743782264
2020,LV,0.9112549518958687,0.8134007973014413
2020,MIA,0.6523298969072165,0.7970113262111246
2020,MIN,0.8024204815058655,0.6373812995787139
2020,NE,0.7026921770179921,0.7808430785987316
2020,NO,0.7555965474835936,0.922028394017409
2020,NYG,0.7956190621129356,0.7272118231837187
2020,NYJ,0.709223045167762,0.6204822275727279
2020,PHI,0.6322015785720224,0.7878178206521166
2020,PIT,0.8762507084270484,0.7932293345073517
2020,SEA,0.8054682058321553,0.85576480173602
2020,SF,0.6774375323562852,0.6083815103963764
2020,TB,0.883120499332826,0.8542280879394001
2020,TEN,0.8519532632739492,0.7422291469946927
2020,WAS,0.6454564335658407,0.8278613618206235
2021,ARI,0.7066319991357225,0.8247399108911002
2021,ATL,0.8780981961945524,0.758735890025949
2021,BAL,0.8111167631956777,0.637603862270535
2021,BUF,0.8579767731724224,0.8705429056922974
2021,CAR,0.682934569234448,0.7855371189183101
2021,CHI,0.8205201795768967,0.7376607372721349
2021,CIN,0.8493683979082334,0.8503277351026592
2021,CLE,0.7794734892699167,0.8154420206659013
2021,DAL,0.8528536160443667,0.8110263141966142
2021,DEN,0.7219330928396995,0.6003485065687474
2021,DET,0.6486018827831466,0.7232008009580722
2021,GB,0.6833867376263842,0.7562131009175407
2021,HOU,0.5646691573998366,0.6163498821851441
2021,IND,0.8290326640626552,0.7857295332939086
2021,JAX,0.7207904816946702,0.8407048668510645
2021,KC,0.8308256383575927,0.9369848470277068
2021,LA,0.8527279738204248,0.758875469194793
2021,LAC,0.7898040905910128,0.8197559196956666
2021,LV,0.7376147698051477,0.7345558165899837
2021,MIA,0.772425222366902,0.8633474069935525
2021,MIN,0.747563392145593,0.7829055840879311
2021,NE,0.9216231742840465,0.8619064006036173
2021,NO,0.6358328899959498,0.870684878968724
2021,NYG,0.6374962297806903,0.7638736826206907
2021,NYJ,0.6565921930432835,0.7328535943577184
2021,PHI,0.7757362302390196,0.7903209792537876
2021,PIT,0.7747019109181582,0.7313347167152546
2021,SEA,0.779274506554285,0.8153426865759581
2021,SF,0.8089213864043676,0.6283960162492548
2021,TB,0.9017961582880397,0.7983001032767756
2021,TEN,0.799166780402804,0.7783887042750326
2021,WAS,0.6948112093978036,0.7403373322460698
2022,ARI,0.5852484996406209,0.8019361361300602
2022,ATL,0.7311937945712087,0.7884086789955869
2022,BAL,0.8022886562164686,0.8250602433035834
2022,BUF,0.8503883176095813,0.7322563906984949
2022,CAR,0.6470179099154958,0.7690227958849085
2022,CHI,0.7922820543784195,0.7167668202621041
2022,CIN,0.9250546626273043,0.8467101065511763
2022,CLE,0.9138219351862531,0.7878016358981917
2022,DAL,0.7911687241096174,0.858676712302785
2022,DEN,0.6138796012833156,0.6104589053927829
2022,DET,0.7503827823763282,0.7234838946357992
2022,GB,0.8909224948342332,0.8090448119802489
2022,HOU,0.7329645144596189,0.7716410896640741
2022,IND,0.8415985909077105,0.731964420532059
2022,JAX,0.7988370709101035,0.8300423260131349
2022,KC,0.9276199519986553,0.809802702614272
2022,LA,0.49764640209732547,0.7626326097637465
2022,LAC,0.7413363304602912,0.8317538212579662
2022,LV,0.8384281766989611,0.6847539565232782
2022,MIA,0.6962965901945617,0.7261116429434649
2022,MIN,0.8942052255145234,0.9066273134445054
2022,NE,0.8571002888414985,0.8896832617440159
2022,NO,0.7112993754040375,0.718260456578508
2022,NYG,0.7333345373221483,0.6774961817826187
2022,NYJ,0.6683400056872004,0.8247824397549758
2022,PHI,0.9137851054875384,0.7861598992519716
2022,PIT,0.7997145160492187,0.8171909505341357
2022,SEA,0.8940493832610176,0.8652103287605293
2022,SF,0.8006033379614881,0.8189904289576908
2022,TB,0.7032838718265079,0.7709374619041813
2022,TEN,0.767377087790704,0.6161525120799595
2022,WAS,0.7369593253006789,0.7774389732946947
2023,ARI,0.7198757693933848,0.6486506659608149
2023,ATL,0.8600991303581533,0.770595791904313
2023,BAL,0.85038751561989,0.8587857560379325
2023,BUF,0.9003274859293614,0.6443931021056273
2023,CAR,0.6685078771383671,0.7299258929386284
2023,CHI,0.7637433284813198,0.8723298284449362
2023,CIN,0.9054264455812817,0.9207545023143411
2023,CLE,0.5982526251434407,0.8205121847856496
2023,DAL,0.9549427570582224,0.7742012054399109
2023,DEN,0.8368031113102027,0.742342867294599
2023,DET,0.9157249995410235,0.803698815262113
2023,GB,0.8260037168373457,0.6660774809313621
2023,HOU,0.5560439969119085,0.7560856656946467
2023,IND,0.8232167576131827,0.7665647069336359
2023,JAX,0.7890491869235825,0.9160755349789061
2023,KC,0.895641077909067,0.8568996379826033
2023,LA,0.7943942049539985,0.9712509712509712
2023,LAC,0.7366881620251499,0.8879739569508731
2023,LV,0.8065531521698167,0.8250520583330331
2023,MIA,0.7314801895716492,0.8182259513016766
2023,MIN,0.659764907741767,0.9160198088831292
2023,NE,0.6799489669626418,0.7191545357578162
2023,NO,0.8073582676950054,0.8959089550091288
2023,NYG,0.6289271854613856,0.8432739099217739
2023,NYJ,0.6193757369067432,0.8584431489036521
2023,PHI,0.8882698075331255,0.7324533363696085
2023,PIT,0.8996038303884417,0.708797968710726
2023,SEA,0.8234551343648313,0.8452419761100428
2023,SF,0.9044068025864326,0.8414472576875522
2023,TB,0.8254972760725402,0.8838711287037159
2023,TEN,0.6891304384076773,0.7668321369568291
2023,WAS,0.8269023082616959,0.690435928593836
2024,ARI,0.8588315114877632,0.8535070087871317
2024,ATL,0.92447196644441,0.8649988976708369
2024,BAL,0.9179624418164045,0.850904473137051
2024,BUF,0.8906461114596766,0.7712042151240522
2024,CAR,0.6469916513219433,0.6274063645996832
2024,CHI,0.8536366702142745,0.8199967747137559
2024,CIN,0.7817923460997419,0.7604384627091568
2024,CLE,0.6175920380331212,0.7577978016181752
2024,DAL,0.7590433368964731,0.6768327404291133
2024,DEN,0.8606481947625968,0.8261544600685038
2024,DET,0.9324227471159126,0.6695444292391877
2024,GB,0.8914402597402595,0.8428761829439441
2024,HOU,0.7945727382681503,0.7533486022839355
2024,IND,0.6964959700371407,0.8270976913438298
2024,JAX,0.6669245616329076,0.8755519469650697
2024,KC,0.8717567439762041,0.8428407547517942
2024,LA,0.7747270692653123,0.6880699261688312
2024,LAC,0.8919221323082207,0.7789974860832826
2024,LV,0.6914821378782487,0.697883605682841
2024,MIA,0.8538371032768783,0.7399739441406843
2024,MIN,0.8368666355766021,0.9470435382491218
2024,NE,0.6222500719826575,0.7072540478692392
2024,NO,0.5576721409261023,0.8245270003389779
2024,NYG,0.6974553175348137,0.7624857713839271
2024,NYJ,0.7982973150964442,0.7464918458558892
2024,PHI,0.7641021177126516,0.6960188453820044
2024,PIT,0.8048277547527453,0.8755332994109744
2024,SEA,0.7772371348900092,0.836208358670705
2024,SF,0.7143120619523043,0.70270900064456
2024,TB,0.7905392094336056,0.7276796376854472
2024,TEN,0.77602906421709394,0.6227428656710217
2024,WAS,0.9064422073310803,0.933879131509329
2025,ARI,0.5962281659673633,0.6670406864154452
2025,ATL,0.7993956737026632,0.7758908049515851
2025,BAL,0.9404956826884389,0.7539840137196793
2025,BUF,0.8983988370812855,0.656283891185621
2025,CAR,0.7241023063177495,0.9296876541641323
2025,CHI,0.8624408444416444,0.723521854764775
2025,CIN,0.7584156381484863,0.7733673443539614
2025,CLE,0.6175187580993502,0.7587335036341193
2025,DAL,0.8306464168364113,0.704747714450414
2025,DEN,0.850197271519234,0.8915894763195299
2025,DET,0.7627302859852954,0.7067778670483291
2025,GB,0.7157649860689467,0.8849196805568356
2025,HOU,0.731005430975784,0.8471664581598429
2025,IND,0.8688934347724021,0.7265980866379813
2025,JAX,0.8122621816695089,0.7896034275519223
2025,KC,0.790348809997819,0.8900910675672034
2025,LA,0.7439292952083989,0.9160508976394903
2025,LAC,0.6607320981664451,0.8017993391426684
2025,LV,0.667230201501911,0.7813908096786417
2025,MIA,0.6393441907087225,0.8191363196979891
2025,MIN,0.8222861141487271,0.8884548919443371
2025,NE,0.8623323729987059,0.8424220722929323
2025,NO,0.6134759820646635,0.8342501926937895
2025,NYG,0.6855508029081716,0.7698493772062717
2025,NYJ,0.7402945365150274,0.6422885315160772
2025,PHI,0.8709730637376402,0.8493707986659188
2025,PIT,0.8734646213172498,0.7872144010977314
2025,SEA,0.909672925643646,0.8065053979692884
2025,SF,0.8261918772451342,0.7190842533586466
2025,TB,0.6843855689255773,0.8529356874367934
2025,TEN,0.8017670890070021,0.6372755209854163
2025,WAS,0.7345849038401672,0.7997303967353186
