coach,season,wat17,act17,wae17,games,fourth_s,penalties_s,plays_pen,offense_s,defense_s,off_plays,def_plays,two_s,tds
Ben Johnson,2025,3.23265696133784,11,2.86780970334938,17,-0.004897424838911559,-0.0037939816017878505,1278,0.10506844544086773,-0.018689465535324377,1096,1022,0.0313465571618398,47
Ben McAdoo,2016,2.8129624003765,11.6875,3.18102535980095,16,NA,0.007482860019497224,1176,-0.09049276557407897,0.10498451679049095,1001,1049,-0.05363278092158448,32
Ben McAdoo,2017,-6.31617113797939,2.83333333333333,-3.2652102855697,12,NA,-0.0010015491035138546,1236,-0.1016516452053679,-0.03941586104253681,1034,1032,0.1164030144612669,26
Bill Belichick,2012,2.99047215541011,12.75,0.360041455647409,16,NA,0.012659046309979813,1344,0.11809331772376959,0.03272999704276403,1181,1037,-0.03118514701171358,61
Bill Belichick,2013,3.28467210307654,12.75,2.00590783703324,16,NA,0.010381983293919369,1318,0.00795821125772437,-0.006997653773435045,1120,1111,0.011809269162210333,44
Bill Belichick,2014,3.74094046293892,12.75,2.19994791309756,16,NA,0.001422956434857403,1245,0.08400028295295332,0.013038179001030124,1055,1024,-0.027218387532911125,47
Bill Belichick,2015,4.183383461847,12.75,0.281269045416448,16,NA,0.005182365174580178,1228,0.1069570835547079,0.04774274031543577,1029,1038,-0.07723911257189811,50
Bill Belichick,2016,5.8784091999295,14.875,2.93255747768299,16,NA,7.340629396896947e-4,1230,0.09871171038249299,0.0549816076207139,1037,996,-0.04566709464707468,51
Bill Belichick,2017,2.46489651072935,13.8125,0.930375508357454,16,NA,0.009058449295151354,1253,0.08163307980912088,-0.09561252662301653,1057,1010,-0.03508835131581318,49
Bill Belichick,2018,1.23114047817949,11.6875,-0.706594290071363,16,-0.007138374348292675,0.0025275807166731945,1218,0.019086491154693047,0.035191114705928145,1052,995,-0.07963034518289543,48
Bill Belichick,2019,2.6634446785459,12.75,-0.391640259269108,16,-0.004070549328626025,0.011980961348659773,1265,-0.0425953390600079,0.2040153733394668,1082,933,0.005054535780792763,42
Bill Belichick,2020,-0.233798688111714,7.4375,-1.15859992857405,16,0.002787240578858055,0.01294880029101389,1093,0.011366647914909926,-0.04223469376387734,968,967,0.0010394550601556946,32
Bill Belichick,2021,2.31439660209142,10,-0.239931841785774,17,-0.010312782288952577,-0.005342899653661977,1208,0.09227929467466492,0.07652232014017166,1037,1026,-0.030068728522336774,48
Bill Belichick,2022,-0.122558931860892,8,-0.38877547243052,17,-0.004634493373607024,-0.005347696327701712,1174,-0.029159562738469445,0.08385968170521464,986,1078,0.03360322839330522,31
Bill Belichick,2023,-3.16468387152409,4,-2.65845811168163,17,-0.014088971274281655,2.825501509107764e-4,1194,-0.11410390657637548,0.03686550629128685,1016,1067,-0.026412968642423484,26
Bill Callahan,2019,-3.3742575912241,4.63636363636364,-0.358276869987372,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bill O'Brien,2014,1.56939458229679,9.5625,0.826466015469203,16,NA,0.006829046815798642,1236,0.0013977736493670928,0.11676452256497824,1041,1064,-0.048494983277591976,34
Bill O'Brien,2015,1.61917134380515,9.5625,1.49717170172378,16,NA,0.00819792961750767,1317,-0.019364705107679285,0.09307376740614487,1108,973,0.006094220761435218,36
Bill O'Brien,2016,1.11610448928687,9.5625,1.9357720274063,16,NA,0.01546366367699261,1235,-0.09453210560209972,0.07796809060141048,1055,942,-0.08488278092158448,23
Bill O'Brien,2017,-2.69806325176551,4.25,-2.37343273802046,16,NA,-0.002649807164648771,1235,0.0029973061337265072,-0.038186987840824256,1024,953,0.06298421104246348,36
Bill O'Brien,2018,4.14288983408291,11.6875,1.4229782439085,16,-0.011436852495999024,0.004361969644658181,1225,0.03284020895044896,0.07843251706269391,1025,1016,-0.07414788904254455,38
Bill O'Brien,2019,2.95054834376312,10.625,2.09638229622069,16,-8.69546346990404e-4,-0.009491303446586392,1176,0.09215077824387743,-0.073294867102638675,1005,1008,-0.06745628673002974,44
Brandon Staley,2021,2.14903845718902,9,-0.781729569383229,17,-0.003788935471187995,0.0010556048729259346,1286,0.12980724715834382,0.0010605195897612218,1123,1096,0.07958039428468076,57
Brandon Staley,2022,1.06578628119687,10,0.990656123307334,17,-0.01962208289060358,0.0024890207169299405,1308,0.0055997995372232545,-0.02706392391519484,1137,994,-0.046648541866332854,41
Brandon Staley,2023,-2.70186975737766,6.07142857142857,-3.18369885284256,14,-0.01219325010249946,0.006363451780986847,1274,-0.0670362041912692,-0.035119665676737535,1096,1094,-0.07476461699407184,35
Brian Callahan,2024,-4.13409163633743,3,-3.75739120019687,17,-0.0016956733293436617,-0.0073643245013031294,1230,-0.08218873646710548,-0.0072911868060112454,1030,998,0.019784623090408224,33
Brian Callahan,2025,-3.4232344687418,3,-1.48481889023142,17,0.00813317637079241,-0.0011027500373168506,1188,-0.11705314024856818,-0.05670817770990078,995,991,-0.0963130173062453,25
Brian Daboll,2022,3.32894423556066,9.5,2.66636863246125,17,4.5956615879578014e-4,0.002189016845912245,1264,0.09932915085732476,-0.017588586948775676,1077,1064,0.06246570717089435,38
Brian Daboll,2023,-1.96062429763559,6,0.852467891654541,17,0.005817216923929901,8.859688508361038e-4,1245,-0.11945013730879188,-0.016142896328187765,1049,1082,0.05666395443449959,25
Brian Daboll,2024,-2.63465736265637,3,-2.74028295178283,17,-0.002324564975288282,-0.0055415292032864605,1256,-0.03309928253390522,-0.02232537990070739,1051,1033,0.1399518122231146,29
Brian Daboll,2025,-2.65603587553933,4,-1.86789996075562,17,-4.4471255830869777e-4,-0.007173820034429332,1271,0.051681130421561125,-0.056751456688025295,1079,1032,-0.005403926397154382,44
Brian Flores,2019,-0.337496196423982,5.3125,1.74083914551691,16,0.008105294450949475,0.010318684575581199,1187,-0.03893870057052663,-0.07415889429628111,1014,1042,0.031028561754818745,33
Brian Flores,2020,4.24144007146774,10.625,2.509103154688,16,6.036554197101432e-4,0.004882548818406326,1182,0.02879895110057841,0.109238503313831,1009,983,0.06113560890630955,39
Brian Flores,2021,2.39118702006564,9,1.20666629778916,17,0.003007275202431714,-0.002892981145688131,1284,-0.004229162454780576,0.05449137251279273,1085,1062,-0.02249297094657919,33
Brian Schottenheimer,2025,-2.06045995834701,7.5,-1.20734892724935,17,-0.0030017010587022955,-0.0028498914960717117,1283,0.059322465068555354,-0.1744047754361458,1103,1027,-0.03508852751032693,49
Bruce Arians,2013,2.27246081575679,10.625,2.63750981510377,16,NA,0.004098100383184505,1205,-0.024133706426523238,0.09610400423266743,1020,1031,0.05473856209150326,36
Bruce Arians,2014,2.9844318398107,11.6875,4.04364348485066,16,NA,0.001050036182419077,1204,-0.03891099928911275,0.02970265180495949,983,997,0.1366902019075932,27
Bruce Arians,2015,4.95847962118065,13.8125,2.40609864107294,16,NA,0.004000004187823723,1186,0.10743597016005622,0.09802790883796332,1005,978,-0.07723911257189811,52
Bruce Arians,2016,-2.13020657458182,7.96875,-2.43082587009898,16,NA,0.006004268582922592,1275,-0.08378822849578503,0.08911725886017809,1080,1009,-0.0015494475882511516,48
Bruce Arians,2017,0.115434189261681,8.5,1.07665699018931,16,NA,0.0036447754457233153,1260,-0.13106134850906126,0.08217006490939457,1046,1005,-0.0018306037723513496,27
Bruce Arians,2019,0.426517497221656,7.4375,-0.570199106130586,16,-0.007196231236393572,-0.00689930279090243,1245,0.0387553856630927,0.10662369141465679,1072,1068,0.03481644054269753,48
Bruce Arians,2020,2.85269818673635,11.6875,0.623779189695915,16,0.002841145588869245,0.004111825667477469,1146,0.08205188719411986,0.0824398533923354,991,1015,-0.05822778631915465,58
Bruce Arians,2021,1.03801058830708,13,-0.0944613044301761,17,-0.01650611628414656,0.007900838987349994,1279,0.04922511204802876,0.023036212317774044,1121,1091,-0.06422173398681764,61
Chan Gailey,2012,-1.78772323438898,6.375,-1.06212699279371,16,NA,-0.007257933639894874,1140,0.0028892785789446773,-0.06944136488057087,972,1030,-0.020551562607637373,37
Chip Kelly,2013,2.78566868420104,10.625,0.741229679359345,16,NA,4.6400497461997203e-4,1224,0.1448517098503235,-0.013738415926149404,1040,1143,0.10049019607843138,51
Chip Kelly,2014,1.98150689254523,10.625,1.02338149690927,16,NA,0.0020956007873057167,1298,0.005531842098946013,0.001553625520846487,1109,1097,-0.048494983277591976,45
Chip Kelly,2015,-1.61855637991583,6.8,-2.54375473363694,15,NA,-7.818645274345407e-4,1296,-0.03887719375502216,-0.0346922809272728,1089,1127,-0.07723911257189811,38
Chip Kelly,2016,-5.06657156606621,2.125,-3.13352710694465,16,NA,0.006411198478168366,1168,-0.04139460083564866,-0.07124287908375694,989,1082,-0.029327225366028928,36
Chuck Pagano,2012,4.27846494921295,11.6875,4.73010064223508,16,NA,0.012997249773183277,1276,0.043674992063748225,-0.060624572827159266,1084,987,0.00956426750819274,35
Chuck Pagano,2013,3.59387345069617,11.6875,2.66072407422728,16,NA,0.010699853262397262,1203,0.04985918122076493,-0.019385689567993955,1012,1017,0.10152218782249742,38
Chuck Pagano,2014,3.87698815114789,11.6875,1.020322575284,16,NA,0.005342483719171405,1273,0.05079728105964526,0.042721073560040936,1087,994,0.01032854613417273,51
Chuck Pagano,2015,0.373178788821908,8.5,0.292291548591647,16,NA,0.003639036877626088,1231,-0.06647695062986615,-0.01603666668209995,1033,1058,-0.01473911257189811,32
Chuck Pagano,2016,0.0299515616065769,8.5,0.639042430917861,16,NA,7.711711945896649e-4,1205,0.024896269224500698,-0.05908659735041344,1018,1014,-0.019665389617236656,46
Chuck Pagano,2017,-2.54852734286856,4.25,-1.33720089799071,16,NA,0.002973224774172646,1170,-0.03057647125256155,-0.08442542328153375,982,1014,-0.034238011179758755,24
Dan Campbell,2021,-3.87389210588563,3.5,-0.704596595174835,17,0.005548692538937843,-0.00995701379185289,1239,-0.05262474117788756,-0.05755109112990823,1056,1071,0.05802650957290133,35
Dan Campbell,2022,1.48119233711515,9,1.86702625988677,17,-0.0017961576404834853,-0.0010397038825774932,1233,0.09549239542802114,-0.058588946042113565,1081,1068,7.248164826352543e-4,52
Dan Campbell,2023,3.9341837208519,12,1.66876919144847,17,-0.0025071065132998525,0.003693073558325856,1261,0.0894759062005275,0.030942763781804963,1117,1031,0.0019271123292364245,57
Dan Campbell,2024,4.2271986975739,15,3.57805579726366,17,0.0035933589241521485,0.013657742862227647,1225,0.09919808013668235,0.03805843800375234,1099,1013,-0.07201573341583065,68
Dan Campbell,2025,-3.22290023973323,9,-1.48637557959035,17,0.002215867287231079,0.005236948162846464,1204,-0.02701588956297213,-0.03558914471773158,1050,1040,-0.07845587444910243,56
Dan Quinn,2015,-0.532587695821544,8.5,-0.842184805064969,16,NA,0.006128787000005312,1233,-0.01748028790574789,-2.979537106800726e-4,1062,982,0.008475173142387604,35
Dan Quinn,2016,2.60822512244231,11.6875,2.18377618484488,16,NA,0.0013251475906936802,1143,0.15785158267393432,-0.04105013795221092,988,1053,0.018565494940484484,58
Dan Quinn,2017,-0.356781313355151,10.625,-0.0989395690053989,16,NA,2.268831299788443e-5,1128,-0.004150662246504608,-0.04842774876000219,972,978,-0.04649291314054307,34
Dan Quinn,2018,-3.25287619838283,7.4375,-1.93427178042665,16,-0.01419474213762309,0.0018107742093657064,1166,0.0020022814661778826,-0.09976281078463899,1008,1023,0.02719589595185634,47
Dan Quinn,2019,-2.88258734358269,7.4375,0.0628267467657491,16,0.003242482828258446,-0.0040320269846376156,1283,-0.04491125260688068,-0.07252499444771864,1090,971,0.1405856713119283,39
Dan Quinn,2024,4.6863966682849,12,2.6758883607589,17,0.0026095376131473405,0.006571485221294887,1262,0.16354040709203146,0.010644489372608822,1091,1027,0.009683612989398113,54
Dan Quinn,2025,-3.88365839861715,5,-2.00518751960032,17,0.0017679764219930873,-0.006368046681923839,1160,-0.021444424386749237,-0.13410225344473756,978,1072,0.0831741621809342,39
Dave Canales,2024,-1.88446229456303,5,0.188374983252567,17,0.009402818696271775,-0.0039246747201899385,1170,-0.009623526224212975,-0.13701513738468446,987,1136,-0.026427498121712995,40
Dave Canales,2025,1.1596003739487,8,1.92479947119548,17,0.0038357765182989376,-0.0028841297256732845,1161,0.004709431878444539,-0.044179803540093016,996,998,0.055202134208906226,33
David Culley,2021,-1.85324493826143,4,0.401055635290788,17,0.0012059949254622365,-0.009709242724261748,1202,-0.07737223834153241,-0.027357845805740473,1006,1087,-0.04673539518900344,30
DeMeco Ryans,2023,3.28334280613205,10,1.93556831207136,17,-0.0038073278054377123,-7.286593398528121e-4,1273,0.04677994080657727,0.040995356628861064,1078,1080,0.07615113392167908,39
DeMeco Ryans,2024,1.22421223246653,10,0.531064894286908,17,0.0016022937843587874,-0.002606697261299744,1249,-0.06019423409315388,0.059924148135440676,1046,1046,-0.04428464097885585,35
DeMeco Ryans,2025,3.63320890695996,12,2.57925400247562,17,-0.013105490260282748,0.0012502371993913172,1290,-0.001084850944166443,0.12421072877599695,1078,982,0.08015757092904884,34
Dennis Allen,2012,-4.30915220670321,4.25,-2.11357909880861,16,NA,-0.0033316207054024174,1229,-0.0719498860870023,-0.08197536716019231,1028,974,0.059564267508192735,28
Dennis Allen,2013,-2.49554789618735,4.25,-0.823206511800451,16,NA,-0.012387453765143497,1186,-0.005049451053126902,-0.05157833943495972,991,1016,-0.056372549019607844,33
Dennis Allen,2022,-1.74533591968603,7,-1.09282715391229,17,0.0015603266749673397,8.117244847936911e-4,1181,-0.011891465716405553,0.01733340983455954,1005,1070,0.0156820814399002,36
Dennis Allen,2023,-0.524086169678437,9,-0.666794537092285,17,-0.006879510704019796,-0.0028498173854439104,1281,-0.010979948860748455,0.05490461097943163,1102,1042,-0.005775069955744311,41
Dennis Allen,2024,-3.87839441873347,5,-1.83962427491366,17,2.50468475764036e-4,-0.0023620754697294133,1211,-0.08002986382847477,-0.03239107631645289,1026,1104,0.009683612989398113,36
Dirk Koetter,2016,1.78032620871609,9.5625,2.61102771767088,16,NA,-0.010535799958460441,1253,0.021003863330727016,0.003683206800766109,1057,1007,0.10430640826760472,37
Dirk Koetter,2017,-2.86628096464074,5.3125,-2.02204846168652,16,NA,-0.004941558593658496,1214,0.04262674977662183,-0.08291033353968315,1032,996,0.12409532215357459,35
Dirk Koetter,2018,-3.20772098286242,5.3125,-1.36468564532645,16,0.013271319708140078,-0.003903503484036834,1222,0.03488455531815939,-0.11047432629535525,1049,976,0.0037029881504379164,48
Doug Marrone,2013,-1.7861907370586,6.375,-0.201061652076123,16,NA,0.0024217773308743036,1302,-0.0637720133181088,0.07665494484645417,1099,1075,0.008143580012650219,31
Doug Marrone,2014,1.38370493532186,9.5625,1.50659100652618,16,NA,0.0026545049249909816,1202,-0.04113554908914997,0.09234097336771342,1008,1016,0.016021145754666087,31
Doug Marrone,2017,1.89274693807878,10.625,0.712474549832979,16,NA,-0.0015948184248697692,1271,0.05426641540309623,0.13880524771806374,1067,979,0.07794147599972844,39
Doug Marrone,2018,-5.22639922342849,5.3125,-3.20417741623396,16,-0.011610819386029494,-0.003019706430027011,1175,-0.16836015256993433,-0.012178081393159155,1001,955,-0.009554587607137843,22
Doug Marrone,2019,-1.77313619208656,6.375,-0.798659961571157,16,0.001047389039089526,-0.006415918304895747,1213,-0.022318580940714407,-0.09851055002146668,1016,981,0.24314977387603084,27
Doug Marrone,2020,-4.81382127927143,1.0625,-3.40478887873858,16,-0.0023462768581167873,0.0014940246203570505,1146,-0.013668290728822821,-0.07913322572809386,1001,1041,0.17199533741309686,34
Doug Pederson,2016,-1.28084190972137,7.4375,-0.82419793748284,16,NA,-0.0012436802419974469,1269,-0.01470861360379862,0.024679620773110904,1073,961,0.09158780731370965,34
Doug Pederson,2017,4.17299793518037,13.8125,3.07852771071284,16,NA,5.900378766249964e-5,1245,0.06533216163252233,0.06298250399514142,1061,971,0.11159532215357458,48
Doug Pederson,2018,-1.93664955461444,9.5625,-0.0548129472932306,16,-0.003658247855071857,3.625813797768704e-4,1201,-0.03201159181543077,-0.08460362935793897,1028,998,0.04587778489840538,41
Doug Pederson,2019,-1.93752457696838,9.5625,-0.413908506324981,16,-0.007347883039256868,0.0044392492279627105,1279,-0.07550816158789625,-0.0179833063235353,1098,961,0.07260713821711615,43
Doug Pederson,2020,-6.19239719066143,4.78125,-2.77046303604049,16,-0.005926067824898643,-0.004791196986810353,1257,-0.17981166733788512,-0.02934918914947037,1075,1037,0.3175458653165659,39
Doug Pederson,2022,1.84866732444888,9,1.36889853181303,17,0.0045272044934851555,0.0038264761660843083,1233,0.09556752313221496,0.021872513233473716,1066,1101,0.07530267764586228,41
Doug Pederson,2023,0.588704739190481,9,-0.380570679380838,17,0.0011321893311651912,-0.002617260513479186,1289,-0.03686502794214712,0.006589889408737358,1102,1061,0.05051010828065344,39
Doug Pederson,2024,-4.5258598814038304,4,-2.97000677287468,17,-0.0032964055995869553,0.006669761199484495,1153,-0.043759495693099504,-0.11011262815872411,991,1109,0.11732250187828701,32
Frank Reich,2018,3.06594300381776,10.625,1.5909990897714,16,-0.010248657901747567,-0.0028521251063423,1229,0.07018258173178733,0.08038317622545484,1049,982,-0.004309832362382596,52
Frank Reich,2019,-1.52093120120199,7.4375,-1.19835359155902,16,-0.006995328942545849,0.007337284275927766,1169,0.002584551880613392,-0.02501036307953757,1001,968,-0.013260482534225543,39
Frank Reich,2020,3.0038166852181,11.6875,0.737712926325527,16,0.002116861160883464,0.005485611858017585,1170,0.04047387677596789,0.07072002166452593,1011,982,0.0184005661712668,45
Frank Reich,2021,0.0910807508730809,9,-0.163999704827248,17,0.005259597636764951,1.294614762204424e-4,1225,0.048208027769412014,-0.01934156423404301,1044,1049,-0.011361245529139488,49
Frank Reich,2022,-2.31283200434346,6.61111111111111,-2.08030907363291,9,-0.01402001998293426,0.004123874972811227,1279,-0.17527708431515834,0.017480456037710104,1100,1081,0.1045709703287891,25
Frank Reich,2023,-6.3210950564032,1.54545454545455,-3.93931044678748,11,0.007279932573736776,-0.00694953018920396,1299,-0.12239567058353222,-0.04645434974712256,1094,981,0.04666395443449958,20
Freddie Kitchens,2019,-1.92603320908696,6.375,-2.57310205863603,16,0.010279522120433938,-0.004101906308420777,1160,-0.026788136178857988,-0.042392636375014954,967,993,-0.009102478376221385,37
Gary Kubiak,2012,3.34869625266659,12.75,0.752168327995351,16,NA,0.004845662642973821,1263,0.026515609805031454,0.10255462278447607,1073,1005,-0.0475785896346644,41
Gary Kubiak,2013,-6.92520883606422,2.61538461538462,-6.67904142450651,13,NA,0.0023866457449133703,1268,-0.14402222097541229,-0.03932028812482398,1086,956,-0.01791101055806938,26
Gary Kubiak,2015,3.70151684206878,12.75,2.70877776724449,16,NA,0.012680019686876858,1236,-0.0866137994867782,0.15106639059619423,1047,1022,-0.04598911257189811,32
Gary Kubiak,2016,1.34088404984775,9.5625,0.496792099473813,16,NA,-0.002411047915885367,1209,-0.05124401133625562,0.11563772700685136,1007,1063,-0.020366651889326418,31
Greg Schiano,2012,0.691955023621343,7.4375,-0.319897758308319,16,NA,-0.004038590866718275,1182,0.08444080979326354,-0.007621026116811255,1001,1019,0.052421410365335604,40
Greg Schiano,2013,-3.90434749231567,4.25,-2.0894685786596,16,NA,-0.014273699308335094,1181,-0.07196709637286171,-0.021429125510365982,972,1002,-0.056372549019607844,28
Gregg Williams,2018,3.2440259110326,10.625,3.32155569073184,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Bradley,2013,-2.4516521579399,4.25,0.400262109322748,16,NA,-0.0023641012196881916,1211,-0.10108207872955219,-0.06789544283964388,1019,1068,0.03058397271952259,23
Gus Bradley,2014,-4.02298893740083,3.1875,-1.5579004751708,16,NA,0.013940991381066581,1183,-0.1264403932247229,0.002993274536776739,988,1065,0.11817168338907469,24
Gus Bradley,2015,-1.23099138112812,5.3125,-1.85945941731326,16,NA,0.008035636179379146,1179,0.01928590561869869,-0.03804602551945218,1008,1079,0.04776088742810189,40
Gus Bradley,2016,-5.58118132817871,2.42857142857143,-4.47738660134064,14,NA,-0.007417464618751361,1251,-0.06086503676881081,0.020335342958037537,1048,1010,-0.024276720315523873,33
Hue Jackson,2016,-5.87568506278625,1.0625,-3.72255955517963,16,NA,5.167516290872573e-4,1171,-0.025182348063224003,-0.12462623358610055,983,1055,0.05797436193555837,28
Hue Jackson,2017,-5.73538695849267,0,-4.92258748057623,16,NA,-0.0032497737953355935,1189,-0.06307517168613587,0.01071360951189821,1005,1008,-0.037443139384886956,26
Hue Jackson,2018,-2.0684740889674,5.3125,-1.31036493249443,8,0.004176981366740714,0.007023697116662803,1201,0.005224674068062894,0.017759154536689265,1016,1110,0.1268090487564985,44
Jack Del Rio,2015,0.504990551328668,7.4375,0.259955482198964,16,NA,-0.00494465702704712,1195,0.018807283961910046,0.0021011793733628726,998,1082,-0.004068380864581042,41
Jack Del Rio,2016,5.39503264946056,12.75,3.70068432110952,16,NA,-0.013602325647126115,1256,0.08450352299725655,-0.03427755012600312,1033,981,0.06729113212189379,46
Jack Del Rio,2017,-3.90518995778733,6.375,-1.93005075620423,16,NA,-0.012766561206900201,1119,-0.06740379965267243,-0.12078385862685509,944,981,-0.020349122290869867,36
Jason Garrett,2012,-0.790436041973809,8.5,-0.632352781537895,16,NA,-0.015011975044552178,1222,0.025618916057801727,-0.0683624177275088,1036,978,0.06052951847344371,37
Jason Garrett,2013,-1.16841740064309,8.5,-0.233113839813962,16,NA,-7.243491549106251e-4,1122,0.020027267287902037,-0.07847894803978193,950,1081,0.03251633986928105,45
Jason Garrett,2014,4.08751808076423,12.75,3.27109421678005,16,NA,-0.002890850517088317,1160,0.11681915949872594,0.008846631898877267,999,970,-0.048494983277591976,53
Jason Garrett,2015,-3.57275264177945,4.25,-3.08012432834808,16,NA,-0.006844859837154743,1145,-0.03263735348733051,-0.09343560511142113,960,979,-0.035572445905231447,24
Jason Garrett,2016,5.90180479141726,13.8125,4.15729771752477,16,NA,0.0027073087290932288,1159,0.15818347750588502,-0.009894306244943847,994,1009,-0.04406645439097224,49
Jason Garrett,2017,0.379682725556371,9.5625,-0.1741920534825,16,NA,0.006392028192976063,1170,0.024737789046359107,-0.05500618042118853,999,990,-9.046778464254224e-4,40
Jason Garrett,2018,3.29234864306863,10.625,2.4579860296504,16,0.0021173167040511587,6.377817446461057e-4,1183,0.06465900923100856,0.03982126691460884,1008,970,-0.043320821373371614,35
Jason Garrett,2019,-0.662624958038768,8.5,-2.73601926625332,16,-0.009485753163417772,0.005257699602909269,1218,0.13437587272784535,2.446460692478447e-4,1061,1005,-0.02768355945730247,48
Jay Gruden,2014,-3.62748446420629,4.25,-2.65643703979171,16,NA,-0.005771124308466186,1199,-0.032463255351698396,-0.10023953179803631,1001,969,-0.018191952974561672,33
Jay Gruden,2015,1.44993273968148,9.5625,3.09883863635984,16,NA,-0.0011931260427569673,1182,0.06559316753957431,-0.03986880880305492,1000,1007,-0.004068380864581042,41
Jay Gruden,2016,-0.259310743165429,9.03125,0.0574071684466926,16,NA,-0.00442190188526468,1176,0.07652940490960268,-0.07348741648406759,997,1043,0.010355314316510753,42
Jay Gruden,2017,-2.26352667960763,7.4375,-0.487776160383637,16,NA,-0.001179457912541454,1146,-0.07057633944186509,-0.006704873218949713,973,1038,-0.07590467784642542,37
Jay Gruden,2018,-2.05303717769954,7.4375,0.756942165840287,16,8.010864633134079e-4,-0.01367078852298656,1165,-0.11450482643805597,-0.018322226660701452,959,981,0.006679178626628382,28
Jeff Fisher,2012,0.248571960988037,7.96875,1.98634901326706,16,NA,-0.01894326555673491,1189,0.0035898870097523516,0.02716188585621034,988,1029,0.1746436325875578,27
Jeff Fisher,2013,-1.09111196230453,7.4375,1.06735814239336,16,NA,0.008321048501250483,1128,-0.0803441043097904,0.01984058858404551,957,1005,0.06862745098039216,32
Jeff Fisher,2014,-1.58081728648648,6.375,-0.688987749728679,16,NA,-0.009645485458811845,1142,-0.07930212929947067,0.0373297376777849,947,989,-0.016236918761462944,31
Jeff Fisher,2015,-1.02307461690235,7.4375,-0.359717803777526,16,NA,-0.0021171736159081855,1106,-0.14594031740419686,0.06223603519354843,906,1073,-0.003165038497824041,27
Jeff Fisher,2016,-3.15254098920217,4.25,-2.07253985567935,16,NA,-0.003442098199084323,1156,-0.1933616038851659,-0.008832421944211818,950,1022,-0.041404520052019264,23
Jeff Saturday,2022,-6.79894311545457,2.125,-4.36693494757328,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerod Mayo,2024,-2.72392456797212,4,-1.14651333495228,17,0.01670961683236565,-0.00605233429465802,1222,-0.045126635064226706,-0.031958095910809885,1021,1060,0.03650353636104563,29
Jim Caldwell,2014,2.66983926786926,11.6875,1.9059639457577,16,NA,0.008430988563371457,1200,-0.017242753492669082,0.10488108179585212,1026,975,0.042414107631498936,33
Jim Caldwell,2015,-1.54949207283642,7.4375,-0.290474629608068,16,NA,0.006850454770160219,1198,-0.027705191999624516,-0.05040908050820374,1021,984,-0.0022391125718981136,40
Jim Caldwell,2016,1.99974870470131,9.5625,1.51110892789461,16,NA,0.0014563430482797957,1147,0.05968956514473073,-0.07065256589828668,972,952,-0.024276720315523873,33
Jim Caldwell,2017,1.33141442600595,9.5625,0.811270716961676,16,NA,-7.476711881026291e-4,1160,-0.034884241846806927,0.05849371256907937,976,1025,0.052300450358702774,39
Jim Harbaugh,2012,3.14281181875873,12.21875,0.88794601931569,16,NA,-0.007523491621344525,1133,0.1067583638681524,0.05246786666406214,954,995,-0.0475785896346644,41
Jim Harbaugh,2013,3.88601686217241,12.75,1.57803477454236,16,NA,-0.006820732484602909,1126,0.02888728745414337,0.05987318493069441,945,1011,-0.056372549019607844,40
Jim Harbaugh,2014,-1.31108196434139,8.5,-1.50536360725949,16,NA,-0.0011463773450812245,1187,-0.07017477545958005,-0.003576303752300721,994,974,-0.048494983277591976,30
Jim Harbaugh,2024,3.67937226339353,11,1.42040060616958,17,-0.011167318851851724,0.007746412812966563,1189,0.037361756420372996,0.11532183927417956,998,1027,0.02357250187828701,40
Jim Harbaugh,2025,2.23407230998602,11,1.59984645606285,17,-0.008872739339576483,-0.001856666008624129,1265,-0.053350665308985364,0.10944203849049941,1080,955,-0.06853523952846752,36
