game_id,season,week,team,opponent,is_home,h1_margin,h2_margin,n_plays_h1,n_plays_h2,halftime_diff,coach,adj_residual
2000_06_BAL_JAX,2000,6,JAX,BAL,TRUE,0.19511348346632382,-0.17726616947591883,38,33,-3,Tom Coughlin,-0.21787106450760926
2000_06_CLE_ARI,2000,6,ARI,CLE,TRUE,-0.03887570676557117,0.1792944925046121,27,36,2,Vince Tobin,0.19075241737449508
2000_06_DEN_SD,2000,6,LAC,DEN,TRUE,-0.007539612906594079,-0.5779351955828523,32,35,0,Mike Riley,-0.5766445317504332
2000_06_GB_DET,2000,6,DET,GB,TRUE,0.26161803390660954,-0.3410542232792211,22,31,18,Bobby Ross,-0.34261203380212357
2000_06_IND_NE,2000,6,NE,IND,TRUE,-0.10728561071070405,0.2585764652472613,27,30,0,Bill Belichick,0.276942084172099
2000_06_NO_CHI,2000,6,CHI,NO,TRUE,-0.5145095228960734,-0.6784436109180652,22,34,-10,Dick Jauron,-0.6143826848635991
2000_06_NYG_ATL,2000,6,ATL,NYG,TRUE,-0.3241354066337464,0.08162585634421576,25,40,-10,Dan Reeves,0.11309771058126392
2000_06_OAK_SF,2000,6,SF,LV,TRUE,0.4340102324783195,-0.1626935830069833,40,25,8,Steve Mariucci,-0.21777730108453938
2000_06_PIT_NYJ,2000,6,NYJ,PIT,TRUE,-0.27197004394369084,-0.6785615216883096,29,18,-7,Al Groh,-0.6488150441736052
2000_06_SEA_CAR,2000,6,CAR,SEA,TRUE,0.6018131010667878,-0.011095412099634702,43,28,20,George Seifert,-0.06608628670583558
2000_06_TB_MIN,2000,6,MIN,TB,TRUE,0.015206365488555557,-0.019668042633911365,25,30,7,Dennis Green,-0.005460593419687739
2000_06_TEN_CIN,2000,6,CIN,TEN,TRUE,0.3366829664483979,-0.6130125687044943,17,27,4,Dick LeBeau,-0.661041404292378
2000_06_WAS_PHI,2000,6,PHI,WAS,TRUE,-0.3554698068263661,-0.1994741151038713,27,28,0,Andy Reid,-0.13862324266895903
2000_07_ATL_STL,2000,7,LA,ATL,TRUE,0.1847414480002133,0.4013025168191813,40,39,8,Mike Martz,0.3888897168196041
2000_07_BAL_WAS,2000,7,WAS,BAL,TRUE,0.12606617606379175,0.12870737235517365,27,30,0,Terry Robiskie,0.10712681431424248
2000_07_CAR_NO,2000,7,NO,CAR,TRUE,0.4385483077162404,0.3962046115163445,37,35,4,Jim Haslett,0.3307380223752987
2000_07_CIN_PIT,2000,7,PIT,CIN,TRUE,0.23770125370291542,0.07261274128351908,31,35,10,Bill Cowher,0.05593706245436658
2000_07_CLE_DEN,2000,7,DEN,CLE,TRUE,0.5064965158064022,0.3213028316445502,46,24,17,Mike Shanahan,0.27542414830756196
2000_07_DAL_NYG,2000,7,NYG,DAL,TRUE,0.3583385159777082,-0.06169265333200863,28,31,7,Jim Fassel,-0.10622406271212863
2000_07_IND_SEA,2000,7,SEA,IND,TRUE,-0.1708575490847283,-0.5706427142104581,24,29,-3,Mike Holmgren,-0.5485990911712026
2000_07_JAX_TEN,2000,7,TEN,JAX,TRUE,0.40837610858843354,0.22850122752865965,32,26,14,Jeff Fisher,0.19221470593656062
2000_07_MIN_CHI,2000,7,CHI,MIN,TRUE,-0.1653578961561556,-0.309769150414258,35,26,-5,Dick Jauron,-0.2934699937305089
2000_07_NYJ_NE,2000,7,NE,NYJ,TRUE,-0.5747571529963508,-0.27305416308609876,29,32,-14,Bill Belichick,-0.208285808397556
2000_07_OAK_KC,2000,7,KC,LV,TRUE,0.13604618214134528,-0.4048682733879433,35,25,10,Gunther Cunningham,-0.4041421935496529
2000_07_PHI_ARI,2000,7,ARI,PHI,TRUE,-0.6057973594802203,-0.267158906755763,19,23,-17,Vince Tobin,-0.20428147175257141
2000_07_SD_BUF,2000,7,BUF,LAC,TRUE,0.009669994429427398,-0.41254659810742655,27,41,4,Wade Phillips,-0.40459592639890624
2000_07_SF_GB,2000,7,GB,SF,TRUE,0.22088061298553774,-0.3219184681579291,28,32,7,Mike Sherman,-0.34291923397981067
2000_08_ARI_DAL,2000,8,DAL,ARI,TRUE,0.701790232346987,0.6629878363575046,29,26,27,Dave Campo,0.6076929814254179
2000_08_BUF_MIN,2000,8,MIN,BUF,TRUE,-0.38706520991904003,0.10957353180828419,20,30,-4,Dennis Green,0.1662270196494443
2000_08_CHI_PHI,2000,8,PHI,CHI,TRUE,0.23938580076078278,-0.38187545600779343,34,28,10,Andy Reid,-0.3988395029519318
2000_08_CLE_PIT,2000,8,PIT,CLE,TRUE,0.21292975379543722,0.5850033006539148,35,37,13,Bill Cowher,0.5797726329147138
2000_08_DEN_CIN,2000,8,CIN,DEN,TRUE,-0.21449413592025549,0.4241560681662112,22,28,-4,Dick LeBeau,0.45126808663867957
2000_08_DET_TB,2000,8,TB,DET,TRUE,-0.2942418416675757,-0.6501537740247955,24,27,0,Tony Dungy,-0.5997841718012423
2000_08_MIA_NYJ,2000,8,NYJ,MIA,TRUE,-0.6750403350618392,0.17598853100271156,28,47,-16,Al Groh,0.2531207865568528
2000_08_NE_IND,2000,8,IND,NE,TRUE,0.252304250580292,0.3518127269669997,12,30,-6,Jim Mora,0.29421314924081826
2000_08_NO_ATL,2000,8,ATL,NO,TRUE,0.10816083087444059,-0.2691953698483594,24,19,6,Dan Reeves,-0.2733017774621831
2000_08_SEA_OAK,2000,8,LV,SEA,TRUE,0.5980568829965434,0.6429564453157771,24,24,18,Jon Gruden,0.5838055647346901
2000_08_SF_CAR,2000,8,CAR,SF,TRUE,0.0559083828518232,0.1090409256908389,39,29,11,George Seifert,0.1258868495361339
2000_08_STL_KC,2000,8,KC,LA,TRUE,0.21095672001112198,0.25925536827805457,25,34,13,Gunther Cunningham,0.2543624530703301
2000_08_TEN_BAL,2000,8,BAL,TEN,TRUE,0.14835897870374398,-0.1701747890633275,44,35,-1,Brian Billick,-0.19797303220908608
2000_08_WAS_JAX,2000,8,JAX,WAS,TRUE,-0.37787058238349386,-0.6831425309155671,48,25,-5,Tom Coughlin,-0.6304645254179807
2000_09_CAR_ATL,2000,9,ATL,CAR,TRUE,-0.1017653848522441,0.19011031618220886,26,30,-3,Dan Reeves,0.20032644110144365
2000_09_CIN_CLE,2000,9,CLE,CIN,TRUE,-0.24653803423564405,-0.03954027801768428,28,26,-7,Chris Palmer,-0.014147362883775156
2000_09_DET_IND,2000,9,IND,DET,TRUE,0.7323712358622367,-0.2360434129911697,38,27,23,Jim Mora,-0.3061792810736475
