off_play_caller,season,n,actual,expected,raw_resid,team.x,lg_resid,resid,prev,prev_season,prev_team,plays,epa,success,wpa,hi_plays,hi_epa,hi_wpa,hi_success,team.y,ctrl_qb_prior_epa,ctrl_qb_apy_pct,ctrl_index,abs_resid
Brian Daboll,2021,1242,0.6417069243156199,0.5864070602490203,5.529986406659959,BUF,0.6261669761270405,4.903819430532918,10.691161636151481,2020,BUF,1242,0.13312221059444548,0.4830917874396135,0.0018992208682851045,175,0.12156265475998328,-1.8494681764345114e-4,0.45714285714285713,BUF,NA,0.23600000000000002,1.6894505188229887,4.903819430532918
Brian Daboll,2024,1050,0.6314285714285715,0.6514508121070409,-2.002224067846947,NYG,-0.9518483966517222,-1.050375671195225,4.903819430532918,2021,BUF,1050,-0.10698151670380902,0.4057142857142857,-0.0027245178173737005,237,-0.14963862299393998,-0.006683452431852394,0.4430379746835443,NYG,-0.3416509779955611,0.17800000000000002,0.024873024418875456,1.050375671195225
Brian Johnson,2023,1163,0.5941530524505589,0.6019404748373018,-0.7787422386742904,PHI,0.11393367084590045,-0.8926759095201908,NA,NA,NA,1163,0.042935047267482526,0.4522785898538263,0.0019904499196846163,255,0.09027519728772647,0.007417776796950581,0.45098039215686275,PHI,0.0945232254448103,0.22699999999999998,0.8888670114625692,0.8926759095201908
Brian Schottenheimer,2018,1062,0.4971751412429379,0.6104145939532043,-11.323945271026641,SEA,0.805948653885058,-12.129893924911698,NA,NA,NA,1062,0.0653633938619918,0.4274952919020716,0.0017086404762687,325,0.02280623055338353,0.0012750321550296247,0.4,SEA,0.03640208661820126,0.153,0.593346674600566,12.129893924911698
Brian Schottenheimer,2019,1154,0.5927209705372617,0.6020575303606936,-0.9336559823431956,SEA,0.4000090329507544,-1.33366501529395,-12.129893924911698,2018,SEA,1154,0.0327246480858047,0.45233968804159447,0.0024081575024613175,346,0.09036612472389784,0.006667408767084114,0.45664739884393063,SEA,0.1337902183724894,0.18600000000000003,1.051131695678135,1.33366501529395
Brian Schottenheimer,2020,1069,0.6538821328344246,0.5903533356860138,6.3528797148410865,SEA,1.1364240806491233,5.216455634191963,-1.33366501529395,2019,SEA,1069,0.061699499871309786,0.4724041159962582,0.0024229239325272304,245,0.08342922507221458,0.0030067345827755982,0.4775510204081633,SEA,0.1277638583035249,0.18600000000000003,1.0429579054294955,5.216455634191963
Brian Schottenheimer,2025,1111,0.6129612961296129,0.6058306433243676,0.7130652805245274,DAL,-0.6494373745055793,1.3625026550301067,1.7873892645824507,2021,JAX,1111,0.09264457689057616,0.46624662466246625,0.004545655867685748,292,0.14126608239155442,0.00793348580568639,0.4863013698630137,DAL,-0.05701121077665629,0.235,0.26574115660267417,1.3625026550301067
Bruce Arians,2015,1137,0.5963060686015831,0.5685766980907138,2.7729370510869322,ARI,0.1965798639761429,2.5763571871107893,NA,NA,NA,1137,0.07993313271301267,0.4608619173262973,0.002874084780706735,231,0.21098837843555318,0.007238413371205155,0.4805194805194805,ARI,NA,0.124,1.4142586138816644,2.5763571871107893
Bruce Arians,2016,1088,0.6323529411764706,0.6195236392617088,1.2829301914761726,ARI,0.42742887415463393,0.8555013173215387,2.5763571871107893,2015,ARI,1088,-0.023416293811178823,0.4430147058823529,1.2367866849059006e-4,334,0.054154009388168896,0.003769289028054949,0.47904191616766467,ARI,0.20264396899241144,0.135,0.6561004294078323,0.8555013173215387
Bruce Arians,2017,1056,0.6297348484848485,0.6302111596151281,-0.047631113027957195,ARI,-1.2052393669852224,1.1576082539572652,0.8555013173215387,2016,ARI,1056,-0.1647117994945603,0.3721590909090909,-0.0029897573108429187,302,-0.01938749426102823,8.206291765197649e-4,0.44039735099337746,ARI,0.03466417539354382,NA,-0.24727100646760455,1.1576082539572652
Byron Leftwich,2018,536,0.6138059701492538,0.6494869186695832,-3.5680948520329436,ARI,0.805948653885058,-4.374043505918001,NA,NA,NA,536,-0.2172635123365521,0.33955223880597013,-0.003853400308172998,109,-0.24920991563562553,-0.004997801498772107,0.3211009174311927,ARI,NA,0.025,0.12026392509562395,4.374043505918001
Byron Leftwich,2019,1076,0.6579925650557621,0.6182540667850911,3.9738498270670997,TB,0.4000090329507544,3.5738407941163453,-4.374043505918001,2018,ARI,1076,-0.014688603510524477,0.43029739776951675,-9.430141138357991e-4,284,-0.08596823057109959,-0.002683373535097072,0.4084507042253521,TB,0.1037982151105125,NA,1.053072076583278,3.5738407941163453
Byron Leftwich,2020,1256,0.6321656050955414,0.5748212259888622,5.734437910667922,TB,1.1364240806491233,4.5980138300187985,3.5738407941163453,2019,TB,1256,0.11732412958080685,0.46178343949044587,0.0031639739525476484,287,0.14431955453608622,0.005543259847962234,0.445993031358885,TB,0.01591773272588876,0.126,-0.14437215614169258,4.5980138300187985
Byron Leftwich,2021,1269,0.677698975571316,0.5861284817246772,9.157049384663873,TB,0.6261669761270405,8.530882408536833,4.5980138300187985,2020,TB,1269,0.11335577791783956,0.4862096138691883,0.0036130845576157885,206,0.015957450581733208,0.006068174117928518,0.5242718446601942,TB,0.2120788016579283,0.13699999999999998,0.583391498867904,8.530882408536833
Byron Leftwich,2022,1230,0.6845528455284553,0.6315316579524214,5.302118757603392,TB,-0.9597999024095194,6.2619186600129115,8.530882408536833,2021,TB,1230,-0.04371302605798289,0.43414634146341463,-5.879662850011485e-5,366,-0.07033066691339282,5.923801532297235e-4,0.41530054644808745,TB,0.15773757192787308,NA,0.1764398960112511,6.2619186600129115
Chad O'Shea,2019,1019,0.6967615309126595,0.6197133381979889,7.704819271467056,MIA,0.4000090329507544,7.304810238516302,NA,NA,NA,1019,-0.106537298108541,0.4013738959764475,-6.382962277565722e-4,180,-0.042755598747569235,-6.717671258828522e-4,0.40555555555555556,MIA,0.16625799333990404,0.028999999999999998,0.2834289892110653,7.304810238516302
